OG_symbol	selection	species
OG0008607	positive	Ammex
OG0008421	positive	Ammex
OG0006939	positive	Ammex
OG0006959	positive	Ammex
OG0006952	positive	Ammex
OG0010657	positive	Ammex
OG0008762	positive	Ammex
OG0008650	positive	Ammex
OG0012325	positive	Ammex
OG0010437	positive	Ammex
OG0009682	positive	Ammex
OG0007993	positive	Ammex
OG0010331	positive	Ammex
OG0009023	positive	Ammex
OG0008067	positive	Ammex
OG0005162	positive	Ammex
OG0008104	positive	Ammex
OG0006181	positive	Ammex
OG0010053	positive	Ammex
OG0012619	positive	Ammex
OG0006487	positive	Ammex
OG0010354	positive	Ammex
OG0007325	positive	Ammex
OG0012235	positive	Ammex
OG0007341	positive	Ammex
OG0009180	positive	Ammex
OG0007796	positive	Ammex
OG0010571	positive	Ammex
OG0007922	positive	Ammex
OG0006792	positive	Ammex
OG0011648	positive	Ammex
OG0007005	positive	Ammex
OG0009560	positive	Ammex
OG0006164	positive	Ammex
OG0011377	positive	Ammex
OG0010682	positive	Ammex
OG0012300	positive	Ammex
OG0012231	positive	Ammex
OG0007679	positive	Ammex
OG0009723	positive	Ammex
OG0010290	positive	Ammex
OG0011327	positive	Ammex
OG0009133	positive	Ammex
OG0009963	positive	Ammex
OG0010429	positive	Ammex
OG0007062	positive	Ammex
OG0012060	positive	Ammex
OG0010257	positive	Ammex
OG0007307	positive	Ammex
OG0006533	positive	Ammex
OG0011892	positive	Ammex
OG0009078	positive	Ammex
OG0006391	positive	Ammex
OG0010530	positive	Ammex
OG0007324	positive	Ammex
OG0009444	positive	Ammex
OG0009918	positive	Ammex
OG0011357	positive	Ammex
OG0009864	positive	Ammex
OG0007093	positive	Ammex
OG0009898	positive	Ammex
OG0007580	positive	Ammex
OG0011193	positive	Ammex
OG0006374	positive	Ammex
OG0010114	positive	Ammex
OG0007574	positive	Ammex
OG0008976	positive	Ammex
OG0009819	positive	Ammex
OG0010491	positive	Ammex
OG0012050	positive	Ammex
OG0009674	positive	Ammex
OG0007939	positive	Ammex
OG0007988	positive	Ammex
OG0010419	positive	Ammex
OG0008966	positive	Ammex
OG0009647	positive	Ammex
OG0007862	positive	Ammex
OG0010997	positive	Ammex
OG0011260	positive	Ammex
OG0011692	positive	Ammex
OG0007799	positive	Ammex
OG0009888	positive	Ammex
OG0012871	positive	Ammex
OG0008599	positive	Ammex
OG0010630	positive	Ammex
OG0009259	positive	Ammex
OG0012063	positive	Ammex
OG0011967	positive	Ammex
OG0012515	positive	Ammex
OG0007947	positive	Ammex
OG0006655	positive	Ammex
OG0006779	positive	Ammex
OG0011069	positive	Ammex
OG0012216	positive	Ammex
OG0008048	positive	Ammex
OG0009759	positive	Ammex
OG0007751	positive	Ammex
OG0010355	positive	Ammex
OG0011209	positive	Ammex
OG0010068	positive	Ammex
OG0010850	positive	Ammex
OG0011636	positive	Ammex
OG0011832	positive	Ammex
OG0012743	positive	Ammex
OG0007807	positive	Ammex
OG0009389	positive	Ammex
OG0007119	positive	Ammex
