FamilyID	Leocu<1>	Luden<2>	Ornil<3>	Thmac<4>	Mymur<5>	Gamor<6>	Ammel<7>	Asmec<8>	Asmes<9>	Trros<10>	Trtib<11>	Darer<12>	Sirhi<13>	Sigra<14>	Sians<15>	Ammex<16>	Plwal<17>	Prang<18>	Xetro<19>	Scvul<20>	Hegla<21>	Chlan<22>	Hosap<23>	Zoviv<24>	Tagut<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>
OG0000061	0.235707	0.000293477	0.0984896	0.000570403	0.249677	0.536227	0.00384401	5.22672e-18	0.500173	0.0891469	0.00540307	2.86681e-08	2.30458e-07	0.269824	0.673812	0.0398384	0.0662219	0.287725	6.446e-08	0.815953	8.70045e-05	1.61413e-09	0.0517369	0.288438	0.000169561	N/A	0.318341	0.0421965	0.0119465	0.648815	0.542569	0.0629827	0.567793	0.0013483	0.185491	0.00139173	0.553567	5.1379e-05	0.799689	9.71665e-05	3.71627e-06	1.36323e-05	0.174561	0.681188	0.687509	0.0586011	0.640341	0.705241	0.710263
OG0000066	0.928807	0.00127483	0.74594	5.88948e-06	0.35654	0.000182519	0.22682	1.12314e-47	1.41586e-23	0.214021	2.93141e-06	2.80754e-06	0.00104129	0.0198427	0.644841	0.861921	0.252612	0.0983864	0.00662395	0.742923	0.00055785	0.661107	0.771215	0.684307	0.00430739	N/A	0.00122332	0.0213002	0.000115609	0.702719	0.56411	0.651475	0.6356	0.746468	0.680837	0.80806	0.199577	0.284437	0.00673099	0.567832	0.00641242	0.17804	0.318457	0.62266	0.658467	0.653942	0.586931	0.208178	0.679696
OG0000074	0.000235534	0.0019827	0.481304	0.000724392	0.00433883	0.357821	1.1262e-06	1.01786e-23	7.22165e-05	0.000535219	0.00013777	3.17559e-12	0.693062	0.0975901	0.00857626	2.75203e-07	0.00730866	5.56579e-12	0.0513894	0.218313	0.69626	0.00132837	0.12373	0.684307	0.00842994	N/A	0.827415	0.0801978	0.00711134	0.0832106	0.540074	0.601135	0.82199	5.2469e-05	0.486627	0.00101188	0.826165	0.121117	0.425377	0.572122	0.00641242	4.26945e-06	0.000721539	0.686705	0.658467	0.456976	0.601455	0.65561	0.679696
OG0000077	0.13879	0.0195854	2.73997e-15	0.820768	0.179076	0.0256816	0.00057803	1.84131e-18	2.43833e-11	0.772129	0.000692045	0.861417	0.774324	1.58521e-07	0.0269283	0.366419	0.581669	5.62782e-06	0.0203416	0.696368	0.00587704	0.633452	0.164036	0.4831	0.132025	N/A	0.0141673	0.0801978	0.0189733	0.57556	0.519336	0.551649	8.81067e-08	0.0163676	0.570694	0.832356	0.00188584	0.00884969	0.0056413	0.622192	0.666819	0.638766	5.63965e-06	0.607132	0.584157	0.0696539	0.563494	0.601845	0.148701
OG0000078	0.913877	0.250033	0.598708	0.386473	0.0210578	0.429911	0.85473	0.000389842	0.50026	0.719067	0.0227832	0.340279	0.723645	0.0334465	0.280621	0.881744	2.9147e-07	0.329488	0.0328507	0.0196572	0.019316	0.706532	0.812105	0.668773	0.131159	N/A	0.318341	0.323234	0.825397	0.602577	0.527277	0.571296	0.82199	0.685483	0.596845	0.0761942	0.144743	1.79476e-05	0.240037	0.588623	0.00641242	0.00775103	0.112651	0.0908541	0.658467	0.115565	0.615165	0.269427	0.278767
OG0000080	0.179337	1.29721e-06	5.31184e-11	0.361557	0.354985	3.14015e-08	0.00452286	0.500231	0.000346539	0.0270396	0.0625004	0.0575827	0.0527096	0.000134366	0.000840738	0.408521	0.721653	8.56652e-12	5.53128e-07	0.573628	0.0236256	0.0676525	0.588936	5.19083e-09	1.37735e-06	N/A	0.812856	0.267949	0.800243	0.584886	0.522005	0.0317273	0.0229357	0.697503	0.0449258	0.76172	0.798954	0.21067	3.05474e-06	0.584594	0.0472378	1.72215e-13	0.0319045	0.69723	0.636354	8.30372e-06	0.519514	0.532897	0.655886
OG0000082	0.0111744	0.0130063	0.00619952	0.0264311	0.000256979	0.452332	0.869531	0.500231	0.500231	0.0130179	0.000535219	0.375895	0.75439	0.151454	0.710037	0.423239	0.628436	0.186331	0.000135251	0.273255	0.618149	0.180145	0.704438	0.0334652	2.70729e-05	N/A	0.0404642	0.848805	0.835233	0.610967	0.52988	0.0435279	0.330668	0.708697	0.0133668	0.0153895	0.553567	5.1379e-05	0.0252805	0.607849	0.166511	0.000354847	0.336644	0.630045	0.636354	0.046212	0.555212	0.589409	0.655886
OG0000083	1.02572e-05	3.51605e-11	1.34411e-10	0.0056194	2.87629e-06	2.72841e-06	0.596895	0.000476436	7.33999e-08	0.114504	3.17899e-05	0.699939	0.0553096	0.571871	0.00135162	0.000701738	0.0101547	0.585884	3.41577e-13	0.755438	5.37826e-05	5.31584e-07	0.783277	0.171387	5.24466e-05	N/A	0.00122332	0.863131	0.0148481	7.63153e-05	0.554736	3.52959e-05	0.0320484	0.685483	0.384238	0.00394281	0.741433	0.314439	0.643042	0.530944	0.726246	0.0393678	0.805718	0.598969	0.624363	0.0683158	0.594299	0.645878	0.000337517
OG0000089	0.447013	0.00149542	0.0720762	0.199796	0.0463159	0.357821	0.00776579	4.59784e-40	7.42095e-12	0.731597	0.731597	0.143351	0.158024	0.269824	0.116045	0.366419	0.00619338	0.000263099	0.0463229	0.186723	0.115078	0.0118339	0.433508	0.45284	0.650738	N/A	0.318341	0.0421965	0.115582	0.634454	0.537557	0.59544	0.350719	0.719133	0.293018	0.783047	0.158985	0.241927	0.00100342	0.584594	0.166511	0.148595	0.278464	0.607132	0.636354	0.409579	0.586931	0.635664	0.655886
OG0000091	0.00428661	0.000229058	0.152172	0.0833362	0.430513	0.877693	0.444416	4.17315e-10	0.500058	2.96405e-05	6.48751e-07	0.00101566	0.000293203	1.52441e-05	0.644841	1.19835e-09	0.0217444	1.93111e-07	1.14241e-11	0.67713	0.180145	0.618149	0.704438	0.859319	0.241787	N/A	0.794808	0.108254	0.0245642	0.610967	0.52988	0.577544	0.796442	0.00051094	0.00666986	3.65733e-05	0.818158	0.0184008	0.76578	0.0016845	0.0366241	8.18986e-13	0.0924731	0.681188	0.190179	0.567204	0.555212	0.589409	0.628817
OG0000092	0.148142	0.000135437	0.0046663	0.0833362	0.151352	7.28377e-06	3.995e-07	3.68298e-49	1.72354e-16	3.46414e-25	4.55394e-07	1.17667e-06	7.69952e-06	0.329859	0.0488434	0.285883	0.872986	2.0737e-06	8.05132e-05	0.5	0.5	0.5	0.5	0.0236793	0.000468269	N/A	0.219788	0.0174104	0.813873	0.0540089	0.527277	0.0396035	0.285937	0.685483	0.133817	0.00101188	0.0917611	0.256665	6.62028e-09	0.607849	0.666819	7.40125e-09	0.0402505	0.63719	0.127488	0.000220404	0.5	0.5	0.580936
OG0000093	0.756541	0.645466	0.870249	0.429624	0.450928	0.127052	0.875421	0.500404	0.500404	0.38478	0.187521	0.000217907	0.736827	0.134009	0.692904	0.0197952	0.319959	0.346563	0.462047	0.742923	0.673604	0.673604	0.771215	0.878401	0.45284	N/A	0.092035	0.109148	0.843706	0.619069	0.532461	0.583649	0.350719	0.719133	0.446161	0.783047	0.522452	0.241927	4.81499e-07	0.596493	0.166511	0.709047	0.793173	0.590526	0.636354	0.409579	0.586931	0.635664	0.655886
OG0000097	0.743049	0.464151	0.448376	0.448376	0.469464	0.490727	0.615399	2.45065e-26	4.01202e-12	0.187521	0.743068	0.000155676	0.759719	0.720486	0.162787	0.79948	0.79948	0.2895	0.402153	0.713588	0.647746	0.647746	0.742129	0.392801	0.859319	N/A	0.0762275	0.0946118	0.102918	0.626894	0.53502	0.589613	0.832017	0.697503	0.254006	0.211108	0.809147	0.226599	5.0972e-13	0.0665217	0.708786	0.677306	0.761443	0.572758	0.611697	0.34972	0.571536	0.613678	0.628817
OG0000098	0.179337	0.0247938	0.313015	0.0100575	0.0132295	0.0562817	0.615399	0.000736141	2.38183e-27	0.690331	2.51463e-06	0.00910329	0.0573241	0.280621	0.0334465	0.285883	0.00151278	0.466499	0.00662395	0.539073	0.523358	0.523358	0.547845	0.416007	0.416007	N/A	0.0961537	0.00370517	0.0477304	0.634454	0.537557	0.59544	0.832017	0.697503	0.000914102	0.76172	0.0109269	0.21067	2.08776e-07	0.588623	0.666819	7.40125e-09	0.0402505	0.63719	0.00187949	0.0287456	0.509904	0.516873	0.562721
OG0000100	0.00766342	0.59116	3.25693e-09	0.211736	0.231583	0.862614	0.0162462	0.500144	0.000216612	0.00897263	0.000296661	0.518653	0.0620046	0.291085	0.128077	0.652268	0.189687	0.0806696	0.00859763	0.604242	0.565329	0.0354075	0.624328	0.869901	0.869901	N/A	0.812856	0.0660921	0.813873	0.593887	0.524652	0.5649	0.285937	0.685483	0.00141899	0.0761942	0.809147	0.0153016	0.000113697	0.592589	0.147449	1.50592e-05	0.0471615	0.644104	0.624363	0.000627173	0.528841	0.54812	0.64279
OG0000101	0.447013	0.86143	0.135415	0.855553	0.151352	0.633447	0.85473	1.50198e-08	4.87986e-08	0.690331	0.690331	0.815926	0.32789	0.116045	0.673812	0.386903	0.0166893	0.86512	0.309913	0.152903	0.647746	0.647746	0.742129	0.000165996	0.30043	N/A	0.318341	0.323234	0.825397	0.602577	0.527277	0.571296	0.82199	0.685483	0.596845	0.749265	0.0557475	8.93317e-05	0.0836934	0.0455125	0.166511	0.709047	0.0217923	0.615025	0.636354	0.617494	0.571536	0.613678	0.655886
OG0000102	0.727046	0.0347637	0.118376	0.846125	0.382883	0.862614	0.869531	0.500375	0.500375	0.159452	0.000143527	0.829407	0.74296	0.69882	0.139882	0.561923	0.344165	0.0628933	0.43421	1.7437e-05	0.204269	0.633452	0.024215	0.859319	0.241787	N/A	0.288499	0.296775	0.813873	0.593887	0.524652	0.5649	0.0296942	0.708697	0.427392	0.772931	0.144743	0.000188262	0.000192443	0.600337	0.708786	0.117562	0.104486	0.598969	0.611697	0.8423	0.563494	0.601845	0.628817
OG0000106	0.610343	0.000672841	0.000536423	0.0195378	0.726918	0.370024	0.145929	0.500058	0.500058	0.589478	0.135072	0.586302	0.535726	0.0132936	0.525894	0.0463029	0.451179	0.000118684	0.372401	2.26682e-15	0.0030145	0.17708	0.000344141	0.00219514	6.59023e-10	N/A	0.0607442	0.356833	0.674894	0.534737	0.508428	0.523194	0.671057	0.571217	0.327478	0.608475	0.637419	0.163703	0.556491	0.51065	8.92328e-08	9.5157e-06	1.94754e-07	0.720855	0.678334	0.228185	0.0737045	0.690218	0.700696
OG0000110	0.303293	0.0082099	0.016647	0.781129	0.79274	0.0111272	2.65429e-07	2.01451e-15	4.38024e-08	0.67384	0.011645	0.0651972	0.271882	0.0850342	0.636894	0.780589	0.0504507	0.124328	0.0312255	0.809489	0.38326	0.186748	0.00145667	0.845745	0.572757	N/A	0.772085	0.202573	0.418529	0.555881	0.513928	0.537759	0.000153258	0.00373921	0.463348	0.76172	0.0014061	0.0871763	0.738602	0.563474	0.107446	0.658985	0.741243	0.563409	0.59831	5.38906e-08	0.634312	0.697903	0.613901
OG0000111	0.298967	0.0165647	1.0971e-06	0.876098	0.298036	0.883567	0.0620822	1.98868e-07	0.50052	9.67329e-07	0.000535219	0.143351	0.141956	8.70819e-05	9.17951e-07	0.404715	0.404715	1.29825e-05	0.00334783	0.5	0.5	0.5	0.5	0.416007	0.205384	N/A	0.000931726	0.033086	0.337746	0.619069	0.532461	0.0474422	0.0986347	0.719133	0.00775946	0.242406	0.826165	0.791895	0.0757239	0.576345	0.641564	0.0684102	0.717256	0.553734	0.104472	0.00267464	0.5	0.5	0.562721
OG0000114	0.0726331	1.56291e-07	0.671933	4.93121e-07	0.0310719	4.29226e-11	1.40449e-11	2.65136e-12	4.12998e-24	0.226685	0.0460235	5.27372e-05	0.730395	0.014722	0.0364066	0.581	0.119711	0.132539	0.198922	0.5	0.5	0.5	0.5	0.5	0.5	N/A	2.14735e-07	0.0421965	0.0563592	0.641757	0.540074	0.601135	0.840668	0.326592	0.406831	0.0153895	0.833313	0.000463834	0.793823	0.592589	0.12029	0.533829	0.561863	0.511509	0.0281318	0.5	0.5	0.5	0.5
OG0000115	0.908386	0.0347637	0.846125	0.846125	0.132956	0.613726	0.00601456	0.500318	0.000476436	0.705356	0.705356	0.4679	0.701288	0.0250179	0.247177	0.0646783	5.30531e-05	0.2895	0.862688	0.000601079	0.00767209	0.647746	0.204736	0.140188	0.859319	N/A	0.288499	0.296775	0.813873	0.593887	0.524652	0.5649	0.0743098	0.137526	0.631591	0.76172	0.130212	0.21067	0.000591324	0.576345	0.708786	0.677306	0.761443	0.572758	0.611697	0.111102	0.579346	0.191201	0.628817
OG0000119	0.533458	6.57024e-06	0.820768	0.303559	0.0954787	0.563064	0.212604	2.01404e-20	1.55143e-11	0.0150844	5.88912e-12	4.0031e-10	0.00103785	0.145698	0.320605	0.757186	0.757186	0.772697	0.138457	0.539073	0.523358	0.523358	0.588936	0.262905	0.132025	N/A	0.00816491	0.0660921	0.151452	0.57556	0.519336	0.551649	9.33472e-05	0.737966	0.670374	0.066163	0.0128084	0.814672	1.70796e-05	0.604122	0.641564	0.616419	0.125315	0.553734	0.569186	0.048701	0.0292727	0.516873	0.580936
OG0000124	0.881904	6.57024e-06	6.08847e-17	0.361557	0.179076	0.563064	0.00563713	0.500318	7.33999e-08	0.690331	0.295407	7.04745e-13	0.0715226	0.69882	0.00149475	0.642883	0.084116	0.23515	0.719597	0.23845	0.601756	0.00866255	0.681401	0.192849	0.631927	N/A	0.00141773	0.0834526	0.783971	0.57556	0.519336	0.00207248	0.105822	0.672567	0.11692	0.0650614	0.0109269	7.13361e-11	0.805173	0.600337	0.580139	0.564264	0.612493	0.522622	0.536574	0.00285908	0.546681	0.576335	0.0648552
OG0000128	0.348277	0.868958	0.256194	0.000951247	0.430513	0.650491	0.0449492	0.500433	0.500433	0.364893	0.0625004	0.0500266	0.00191101	0.628641	0.19726	0.405791	0.00440097	0.62142	0.172236	0.539073	0.523358	0.523358	0.547845	0.767303	0.416007	N/A	0.0688438	0.00230683	0.316023	0.610967	0.52988	0.577544	0.309113	0.697503	0.0207899	0.76172	0.798954	0.761395	0.157103	0.559046	0.641564	2.21844e-05	0.00209983	0.0687195	0.104472	0.0287456	0.509904	0.516873	0.562721
OG0000129	0.265973	0.00128332	0.118376	0.0125398	0.382883	0.0101712	0.85473	0.000158876	0.000476436	0.532926	0.0491083	0.00458553	0.125432	0.0913363	0.000398979	0.0101547	0.195584	0.849683	2.75159e-15	0.157577	0.565329	0.565329	0.0731635	0.8029	0.132025	N/A	0.0961537	0.0660921	0.813873	0.593887	0.524652	0.5649	0.285937	0.685483	0.384238	0.749265	3.03526e-11	0.00100347	0.74836	0.567832	0.666819	2.46306e-06	0.805718	0.598969	0.127488	0.441322	0.528841	0.54812	0.580936
OG0000131	0.148142	0.828239	0.161711	0.523613	0.0954787	0.840317	0.160003	0.500202	0.500202	0.655713	0.655713	0.766715	0.0197531	0.611159	0.169731	0.176643	0.00703949	0.87664	0.309913	0.202797	0.00102706	0.125871	0.783277	0.0527433	0.0937197	N/A	0.794808	0.236588	0.783971	0.57556	0.519336	0.551649	0.779988	0.643717	0.819701	0.702537	0.37993	0.00398953	0.70425	0.549976	0.0366241	0.13327	0.000380235	0.0798543	0.624363	0.0683158	0.594299	0.645878	0.64279
OG0000134	0.707653	0.349644	0.834741	0.101213	0.84388	0.590598	0.0293645	0.50026	0.50026	0.0187773	0.705356	0.284502	0.314777	0.666968	0.666968	0.814917	0.513295	0.319387	0.402153	0.116939	0.618149	0.618149	0.704438	0.859319	0.859319	N/A	0.255715	0.267949	0.800243	0.584886	0.522005	0.558353	0.261027	0.672567	0.845214	0.177366	0.462755	0.00100347	0.0757239	0.0428617	0.127748	0.677306	0.208366	0.581793	0.611697	0.567204	0.555212	0.589409	0.628817
OG0000135	0.901669	0.567008	0.00237195	0.118376	0.84388	0.226227	0.359404	0.500231	0.500231	0.67384	0.67384	0.425496	0.701288	0.109946	0.666968	0.163765	0.35359	0.743665	0.831985	0.713588	0.673604	0.673604	0.742129	0.859319	0.140188	N/A	0.255715	0.267949	0.800243	0.584886	0.522005	0.0317273	0.261027	0.672567	0.575543	0.735389	0.0469056	0.176983	1.27141e-06	0.0428617	0.689092	0.244295	0.337669	0.54372	0.0566604	0.34972	0.571536	0.0113143	0.628817
OG0000136	0.455243	7.48854e-05	0.00014688	0.488779	0.000843868	3.96023e-06	0.0369094	1.07371e-40	2.42404e-54	0.00896584	2.49556e-07	0.167451	0.736827	6.43927e-23	3.75482e-06	0.291399	0.690625	0.00395202	0.0931269	0.604242	0.565329	0.565329	0.000128128	0.0177176	0.714199	N/A	0.0428908	0.202573	0.764358	0.565896	0.516643	0.544786	0.00133016	0.685483	0.854707	9.02887e-05	0.100932	0.270829	0.000149275	0.596493	0.612854	0.591683	0.654143	0.533354	0.553344	0.742345	0.528841	0.54812	0.0944699
OG0000142	0.348277	0.129157	0.00580386	0.000438487	0.85455	0.149054	0.52158	0.000346539	2.79529e-12	0.239105	0.655713	0.343733	0.62193	0.592279	0.052881	0.61457	0.000855359	0.871266	9.20806e-06	0.0151175	0.584181	0.127336	0.654904	0.35575	0.00546658	N/A	0.794808	0.236588	0.110442	0.593887	0.524652	0.5649	0.779988	0.643717	0.301475	0.702537	0.37993	0.702215	0.102982	0.540612	0.689092	4.83562e-06	0.0807653	0.62266	0.59831	0.171212	0.537894	0.562585	0.613901
OG0000143	0.533458	0.201336	0.834741	0.334024	0.114256	0.376761	0.209763	0.000389842	0.50026	0.705356	0.320371	0.808101	0.723645	0.68677	0.128077	0.79948	0.264955	0.509295	0.0603341	0.573628	0.545093	0.545093	0.624328	0.4831	0.8029	N/A	0.0961537	0.267949	0.800243	0.584886	0.522005	0.558353	0.261027	0.672567	0.845214	0.177366	0.462755	0.00100347	8.48439e-05	0.0507989	0.666819	0.0850972	0.18211	0.572758	0.127488	0.441322	0.0433369	0.532897	0.580936
OG0000149	0.00428661	0.003179	3.55845e-05	0.820768	0.00343366	0.0511903	0.81973	0.000115546	0.500231	0.635758	0.207308	0.0540344	0.0553096	0.56105	0.56105	0.861921	0.252612	0.00139247	0.0174654	0.696368	0.601756	0.601756	0.00614684	0.140188	0.0401492	N/A	0.794808	0.236588	0.783971	0.57556	0.519336	0.551649	0.779988	0.643717	0.301475	0.702537	0.030383	0.702215	0.246788	0.0465842	0.127748	0.000146812	0.0807653	0.62266	0.611697	0.8423	0.563494	0.00306069	0.628817
OG0000150	0.89317	0.0744437	0.488779	0.00388549	0.150419	0.824644	0.802195	0.000101103	0.500202	0.172731	0.613761	0.310156	0.62193	0.592279	0.592279	0.121355	0.215574	0.0745588	0.00359003	0.713588	0.0929909	0.647746	0.742129	0.869901	0.0527433	N/A	0.794808	0.782462	0.764358	0.565896	0.516643	0.544786	0.760232	0.627603	0.267886	0.683057	0.0229318	0.682747	0.0188242	0.540612	0.0366241	0.0393678	0.278464	0.607132	0.624363	0.854467	0.571536	0.613678	0.64279
OG0000151	0.683508	0.0195854	0.820768	0.820768	0.543374	0.108221	0.833783	0.50026	0.50026	0.690331	0.690331	0.447705	0.141956	0.659865	0.659865	0.727845	0.0243954	0.743665	0.831985	0.116939	0.000543175	0.180145	0.704438	0.312776	0.312776	N/A	0.219788	0.236588	0.783971	0.57556	0.519336	0.551649	0.234283	0.658674	0.331859	0.159577	0.438248	0.0648165	3.03064e-05	0.576345	0.666819	0.638766	0.337669	0.54372	0.584157	0.273158	0.555212	0.589409	0.597967
OG0000152	0.652372	0.402499	0.855553	0.386473	0.407938	0.429911	0.845238	1.16823e-08	0.500231	0.705356	0.0187773	0.0500266	0.000445248	0.0121074	0.00232773	0.291399	0.291399	0.705952	0.212181	0.604242	0.565329	0.565329	0.624328	0.767303	0.416007	N/A	0.0428908	0.0112363	0.0654739	0.602577	0.527277	0.571296	0.261027	0.672567	0.575543	0.735389	0.774138	0.0648165	1.31609e-07	0.584594	0.612854	0.591683	0.654143	0.533354	0.553344	0.742345	0.528841	0.54812	0.562721
OG0000155	0.303293	0.0195854	0.000438487	0.00237195	0.830704	0.0256816	0.0224378	0.000433141	3.94992e-16	0.0150534	0.690331	0.778882	0.271882	0.644841	0.644841	0.106095	0.106095	0.0612069	0.121084	0.200047	0.584181	0.584181	0.654904	0.827729	0.171387	N/A	0.772085	0.0834526	0.783971	0.57556	0.519336	0.00207248	0.234283	0.658674	0.0999167	0.159577	0.438248	0.0648165	0.0524573	0.0348823	0.666819	0.0850972	0.741243	0.563409	0.584157	0.493067	0.537894	0.562585	0.597967
OG0000157	0.89317	0.0133392	3.57649e-08	0.00339391	0.0141307	0.167433	0.486685	1.16823e-08	5.14596e-25	0.239105	0.655713	0.0227412	0.665716	0.0150933	0.19726	0.0646783	0.482944	0.813397	0.849516	0.23845	0.601756	0.154538	0.681401	0.0900244	0.171387	N/A	0.219788	0.782462	0.764358	0.565896	0.516643	2.9418e-07	0.760232	0.627603	0.0665215	0.683057	0.721134	0.121949	4.6076e-06	0.559046	0.666819	0.0850972	0.18211	0.572758	0.584157	0.806649	0.546681	0.576335	0.597967
OG0000158	0.114899	0.0165647	0.0961143	0.633317	8.9263e-06	0.665393	0.209763	1.01245e-12	0.00012999	0.690331	0.0150534	0.766715	0.239978	0.620067	0.0128994	0.642883	0.642883	0.656247	0.772593	0.0595769	0.0984177	0.565329	0.624328	0.767303	0.767303	N/A	0.00042446	0.0660921	0.0317184	0.619069	0.532461	0.583649	0.810268	0.672567	0.845214	0.735389	0.438248	0.176983	0.14401	0.554547	0.612854	0.591683	0.23434	0.522622	0.553344	0.742345	0.528841	0.54812	0.562721
OG0000159	0.881904	1.34366e-13	5.34451e-05	3.60342e-06	0.150419	3.96023e-06	5.10354e-05	8.76192e-09	9.74557e-17	0.000436943	0.655713	0.0881977	0.150048	0.109946	0.25868	0.200092	0.200092	0.0451405	0.0419626	0.631418	0.127336	0.584181	0.236684	0.132025	0.4831	N/A	0.180619	0.202573	0.764358	0.565896	0.516643	0.544786	0.760232	0.627603	0.267886	0.122229	0.37993	8.16927e-10	0.2179	0.580502	0.641564	0.0684102	0.717256	0.553734	0.569186	0.779599	0.537894	0.562585	0.580936
OG0000161	0.652372	0.567008	0.834741	0.834741	0.84388	0.852661	0.833783	0.500231	0.500231	0.690331	0.295407	0.0804447	0.701288	0.247177	0.659865	0.35359	0.35359	0.743665	0.807701	0.631418	0.584181	0.584181	0.654904	0.8029	0.8029	N/A	0.180619	0.0834526	0.24024	0.584886	0.522005	0.558353	0.234283	0.658674	0.833756	0.159577	0.438248	4.78591e-06	0.206368	0.576345	0.641564	0.616419	0.688595	0.54372	0.569186	0.779599	0.537894	0.562585	0.580936
OG0000162	0.0186614	0.462152	0.000736141	0.781129	0.467422	0.488576	0.13332	8.66598e-05	0.500173	0.67384	0.268391	0.217508	0.655618	0.072294	0.620067	0.0409786	0.539345	0.0104848	0.580779	1.05466e-11	0.618149	0.00429075	0.0181545	0.0560198	0.00546658	N/A	0.772085	0.759134	0.740494	0.555881	0.513928	0.537759	0.175055	0.627603	0.802164	0.122229	0.741433	0.00398953	0.14401	0.554547	0.107446	0.658985	0.00827841	0.590526	0.59831	0.826831	0.555212	0.589409	0.613901
OG0000164	0.455243	0.148446	0.595078	0.140113	0.000726051	0.100218	0.802195	0.500231	0.000115546	0.589478	0.589478	4.89669e-08	0.665716	0.19726	0.0786861	0.513295	0.0785386	0.00124488	0.0312255	0.152903	0.000385369	0.0929909	0.742129	0.0119167	0.000345444	N/A	0.772085	0.759134	0.376338	0.0685336	1.22557e-05	0.507917	0.175055	0.627603	0.0665215	0.683057	0.00201329	1.53767e-06	0.728051	0.559046	0.107446	0.658985	0.0688245	0.581793	0.59831	0.0901431	0.571536	0.613678	0.613901
OG0000165	0.303293	0.003179	0.000438487	0.0583305	0.830704	0.197825	0.00244602	0.000389842	4.01202e-12	0.000717515	0.67384	0.766715	0.222919	0.611159	0.0658606	0.0409786	0.174628	0.00187775	0.402153	0.604242	0.565329	0.565329	0.0129553	0.132025	0.8029	N/A	0.180619	0.0834526	0.783971	0.57556	0.519336	0.00207248	0.779988	0.643717	0.0830227	0.14119	0.410804	0.0539843	0.70425	0.549976	0.641564	0.000502237	0.0865588	0.590526	0.569186	0.441322	0.528841	0.54812	0.580936
OG0000166	0.249869	0.828239	0.00100099	0.161711	0.0206848	8.99316e-07	0.0109656	0.500202	0.000101103	0.0988217	1.45803e-07	0.719939	0.222919	0.636894	0.0850342	0.152773	0.0320879	0.0408476	0.138457	0.157577	0.565329	2.24926e-09	0.188331	1.95103e-10	0.000468269	N/A	0.743034	0.0591385	0.211078	0.57556	0.519336	0.551649	0.760232	0.627603	0.267886	0.683057	0.721134	0.121949	0.00163307	3.34771e-05	0.641564	0.616419	0.00022994	0.581793	0.569186	0.441322	0.528841	0.54812	0.580936
OG0000168	0.652372	0.852468	1.41099e-11	0.0961143	0.0365226	0.00712098	0.0999515	0.000389842	4.01202e-12	0.00858845	0.655713	0.010589	0.205065	0.0593886	0.155261	0.780589	0.780589	0.256651	0.0949417	0.539073	0.523358	0.523358	0.547845	0.767303	0.0401557	N/A	0.180619	0.0834526	0.24024	0.0480773	0.524652	7.65003e-05	0.234283	0.658674	0.331859	0.719891	0.0384154	0.159225	0.690816	0.545331	0.641564	0.0684102	0.154403	0.563409	0.104472	0.0287456	0.509904	0.516873	0.562721
OG0000169	0.303293	0.811416	0.0674549	0.803316	0.814104	0.52972	0.845238	0.00012999	0.000389842	0.719067	0.159452	0.0922576	0.222919	0.611159	0.0108383	0.0816771	0.0368211	0.220635	0.831985	0.655588	0.601756	0.0587694	0.120031	0.312776	0.827729	N/A	0.772085	0.202573	0.764358	0.565896	0.516643	0.544786	0.0116887	0.672567	0.845214	0.177366	0.78737	0.748936	0.70425	0.549976	0.666819	0.638766	0.717256	0.553734	0.584157	0.806649	0.546681	0.576335	0.597967
OG0000170	0.865945	0.5	0.5	0.5	0.5	0.5	0.779932	0.500116	0.500116	0.364893	3.12041e-08	0.000368748	0.00410379	8.70819e-05	0.000594886	0.79948	0.482944	0.2895	0.0198741	0.0604774	0.00966211	0.0252052	0.381736	0.35575	1.43719e-05	N/A	0.743034	0.729812	2.53127e-05	0.5	0.5	0.5	0.142588	0.610226	0.444357	9.53276e-05	0.099814	0.735059	9.78019e-08	0.576345	0.0179332	0.101494	0.761443	0.572758	0.59831	0.0901431	0.0396832	0.624941	0.613901
OG0000171	0.456929	0.672307	0.0993654	0.246874	0.263962	0.28212	0.594314	0.500029	0.500029	0.562636	0.562636	0.183088	4.36107e-14	0.280621	0.68041	0.867798	0.00115108	0.636158	0.219233	0.67713	0.618149	0.00429075	0.317509	0.0119167	0.0285927	N/A	0.314715	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.0740012	0.594293	0.576819	0.59915	0.0415893	2.92032e-23	0.588623	0.000449143	8.57068e-05	0.0274946	0.074303	0.59831	0.826831	0.555212	0.589409	0.613901
OG0000176	0.610343	0.003179	4.55221e-17	0.820768	5.80664e-05	3.96023e-06	0.230879	0.500116	0.000173296	0.135072	0.589478	0.217508	0.00115825	0.00387672	0.611159	0.642883	0.00548375	0.138882	0.424976	0.135178	0.633452	0.016156	0.724535	0.171387	1.06972e-07	N/A	0.743034	0.165878	0.179865	0.0361428	0.519336	0.551649	0.736302	0.610226	0.444357	0.661139	0.0162038	6.09036e-06	0.70425	0.549976	0.641564	0.176832	0.654143	0.0501325	0.0379134	0.0696539	0.563494	0.601845	0.597967
