OG_ID,analysis_paml
OG0011597,paml_selected
OG0011605,paml_selected
OG0011607,paml_selected
OG0011609,paml_selected
OG0011611,paml_selected
OG0011630,paml_selected
OG0011636,paml_selected
OG0011651,paml_selected
OG0011654,paml_selected
OG0011658,paml_selected
OG0011666,paml_selected
OG0011671,paml_selected
OG0011696,paml_selected
OG0011717,paml_selected
OG0011740,paml_selected
OG0011757,paml_selected
OG0011758,paml_selected
OG0011764,paml_selected
OG0011772,paml_selected
OG0011776,paml_selected
OG0011782,paml_selected
OG0011812,paml_selected
OG0011847,paml_selected
OG0011850,paml_selected
OG0011857,paml_selected
OG0011859,paml_selected
OG0011864,paml_selected
OG0011872,paml_selected
OG0011873,paml_selected
OG0011874,paml_selected
OG0011878,paml_selected
OG0011885,paml_selected
OG0011895,paml_selected
OG0011899,paml_selected
OG0011977,paml_selected
OG0011987,paml_selected
OG0012003,paml_selected
OG0012019,paml_selected
OG0012072,paml_selected
OG0012074,paml_selected
OG0012080,paml_selected
OG0012119,paml_selected
OG0012127,paml_selected
OG0012170,paml_selected
OG0012185,paml_selected
OG0012237,paml_selected
OG0012243,paml_selected
OG0012282,paml_selected
OG0012305,paml_selected
OG0012323,paml_selected
OG0012330,paml_selected
OG0012423,paml_selected
OG0012436,paml_selected
OG0012564,paml_selected
OG0012574,paml_selected
OG0012637,paml_selected
