FamilyID	Luden<1>	Ornil<2>	Thmac<3>	Mymur<4>	Gamor<5>	Ammel<6>	Asmec<7>	Asmes<8>	Trros<9>	Trtib<10>	Darer<11>	Sirhi<12>	Sigra<13>	Sians<14>	Miuni<15>	Geser<16>	Ammex<17>	Plwal<18>	Prang<19>	Bubuf<20>	Soara<21>	Ereur<22>	Cocri<23>	Orcun<24>	Ranor<25>	Nagal<26>	Jajac<27>	Hegla<28>	Chlan<29>	Elmax<30>	Chasi<31>	Ectel<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>	<54>	<55>	<56>	<57>	<58>	<59>	<60>	<61>	<62>	<63>
OG0000043	5.19324e-06	6.12531e-08	0.892151	0.257829	0.000137368	1.1535e-05	5.01584e-14	1.4194e-14	0.808488	0.000227636	0.0580757	0.306112	0.777981	0.777981	0.683525	0.0135029	0.255739	0.700544	0.0282909	4.93037e-05	0.254581	0.4699	0.274358	0.290815	0.17158	0.728767	0.0364196	0.734613	0.0650657	0.0767876	0.449612	0.00753583	N/A	0.000105651	0.312025	0.653165	0.544139	0.61016	2.76502e-05	0.0382481	0.925006	0.867743	7.40336e-05	0.000197897	0.147436	0.661466	0.681331	0.563152	0.749449	0.556398	0.142345	0.681799	6.37949e-09	0.543822	0.645677	0.556242	0.61203	0.572776	0.192575	0.569607	0.124875	0.636983	0.178869
OG0000052	0.000692023	0.126334	0.00127398	0.289514	0.571229	0.00658918	1.0416e-17	0.500206	0.112801	0.00839555	1.27549e-07	4.5238e-08	0.0183131	0.31639	4.50755e-05	0.000151488	0.367816	0.0894433	0.191402	1.74506e-12	0.146621	0.323075	8.09579e-06	0.228963	0.306011	0.696108	0.00595295	1.21802e-09	0.00113893	0.202949	0.167834	1.08313e-05	N/A	0.0540719	0.0187593	0.668669	0.549953	0.0744523	0.601786	0.00217582	0.220695	0.0024253	0.588538	0.000118021	0.819434	0.00402758	1.17551e-06	0.000516334	0.851071	0.0132745	0.365799	0.790961	0.331629	0.528384	0.00313528	0.530879	0.00474587	0.555298	0.597798	0.555494	0.647513	0.594403	0.57932
OG0000060	0.0168644	0.000515252	0.00573711	0.453917	0.0624375	0.169178	0.500069	0.500069	0.603491	0.15643	0.599934	0.542011	0.0157537	0.530537	0.377527	0.377527	0.173235	0.217537	0.0592798	5.87161e-09	1.56359e-20	0.000786524	0.00110516	4.61054e-11	3.48587e-08	0.755173	2.02958e-06	0.000137581	0.713273	0.783912	0.000252945	0.736773	N/A	0.0316007	0.733911	0.553346	0.513252	0.535993	0.35667	0.582846	0.364372	0.624692	0.656431	0.18851	0.566019	0.512615	6.40628e-14	8.85527e-08	0.210004	0.027908	0.0877612	0.840818	0.207408	0.539492	0.633815	0.550793	0.0599013	0.569368	0.620216	1.87379e-06	0.274631	0.00532951	0.00282314
OG0000061	0.315866	0.299199	7.366e-05	0.927562	0.000746899	0.55555	7.88546e-47	3.98172e-23	0.245999	7.73737e-06	0.000779776	7.86471e-08	0.702124	0.000302406	0.253663	0.664876	0.345361	0.75159	0.0654942	0.0397385	0.133018	0.0391809	0.705855	0.15593	0.0899057	0.643631	0.107542	0.00640524	0.637104	0.717482	0.674534	0.269814	N/A	1.65554e-05	0.000247971	0.735316	0.579953	0.680887	0.682994	0.783871	0.202516	0.839068	0.0118193	0.108951	0.515843	0.602517	0.698105	0.571156	0.0425684	0.034884	0.0344507	0.729075	0.351665	0.521522	0.579015	0.527924	0.558638	0.536677	0.566606	0.53681	0.603986	0.573596	0.0929507
OG0000062	3.45687e-10	1.5379e-11	0.00060055	1.12368e-05	1.03843e-05	0.860498	0.00018876	0.000566008	0.0398864	6.32468e-05	0.722369	0.0653508	0.583585	0.0019018	3.01588e-07	0.438688	0.729597	0.0934946	0.45063	3.28458e-05	0.000786524	1.89096e-05	0.116753	1.71863e-12	1.04593e-05	0.00108752	3.98091e-09	5.71433e-09	0.00026057	0.0593246	1.09642e-19	3.08464e-06	N/A	0.0947162	0.00052992	0.0001429	0.563995	6.68382e-05	0.218571	0.693914	0.14456	0.0380908	0.764048	0.351667	0.662471	0.536438	0.0415163	0.586483	0.00319844	0.577597	0.480255	0.707226	0.00091013	0.537303	0.0781173	0.550793	0.597155	0.094572	0.00336088	0.551852	0.65525	0.619688	0.601424
OG0000066	0.00387822	0.518923	0.00152962	0.00782622	0.725113	3.36929e-06	2.41501e-23	8.58e-05	0.000985342	0.000282008	4.31626e-11	0.723717	0.680475	0.000967618	0.139684	0.393579	0.0001127	0.111234	7.2481e-06	0.234621	0.645213	0.222514	0.239804	0.0519264	0.00719694	0.643631	0.000100994	0.000942012	0.637104	0.15742	0.689072	5.83917e-10	N/A	0.0947162	0.0149221	0.661073	0.547061	0.616515	0.584461	0.000102042	0.52419	0.00178145	0.843488	0.0313919	0.478998	0.588662	1.17551e-06	1.26539e-08	1.08201e-06	0.637631	0.0679057	0.511621	0.00663862	0.521522	4.14656e-05	0.518884	0.558638	0.536677	0.566606	0.53681	0.603986	0.573596	0.561426
OG0000067	0.0067871	0.0133774	0.00346187	0.000164727	0.894248	0.881859	0.500274	0.500274	0.0224942	0.000128892	0.871572	0.795741	0.079941	0.403626	0.144543	0.595698	0.192803	0.479274	0.218819	0.000136471	0.022901	0.159911	1.3137e-05	0.242198	0.00440166	0.0189605	0.172372	1.56518e-07	0.137718	0.441951	0.0113705	0.203984	N/A	0.0540719	0.85911	0.636358	0.538207	0.0561693	0.390154	0.382869	0.0211044	0.0269511	0.601308	2.02253e-05	0.00127899	0.639784	0.0415163	0.586483	2.43473e-07	0.0435317	0.0937903	0.738844	0.0203058	0.532876	0.000168645	0.533806	0.0494744	0.558883	0.603603	0.559089	0.65525	0.60738	0.0520278
OG0000071	0.289342	0.630563	0.426178	0.00800755	0.469155	0.868856	0.00046314	0.500309	0.712453	0.331773	0.337336	0.731697	0.00364804	0.695215	0.0156201	0.00662468	0.931161	0.000420086	0.212709	7.39088e-07	0.0698777	0.741231	0.201622	0.000544628	0.0409046	0.306011	0.162067	0.013019	0.679209	0.765721	0.356009	0.726226	N/A	0.235487	0.842826	0.618121	0.532155	0.58293	0.839766	0.707418	0.628828	0.771687	0.142851	0.000184345	0.106283	0.0539111	1.74314e-05	0.0637116	0.83249	0.0606726	0.146298	0.226478	0.881534	0.530639	0.607982	0.539577	0.581332	0.551668	0.0528232	0.555494	0.639472	0.600978	0.129297
OG0000074	0.166014	0.00115814	0.503754	0.257829	0.190391	0.042197	0.00102868	3.47132e-07	0.78519	0.78519	0.436803	0.249988	0.0318712	0.000903674	0.311836	0.139517	0.496269	0.0292513	0.107327	0.290339	0.133018	0.300604	0.321196	0.716081	0.631208	0.200915	0.665152	0.637104	0.00640524	0.717482	0.0370776	0.293639	N/A	0.00912044	0.871284	0.653165	0.544139	0.61016	0.165892	0.76894	0.0695206	0.322181	0.0433687	0.000208648	0.0433759	0.632022	0.698105	0.571156	0.766848	0.563647	0.870881	0.667527	0.351665	0.521522	0.579015	0.527924	0.558638	0.536677	0.566606	0.0554948	0.603986	0.573596	0.561426
OG0000075	0.845432	0.559755	0.559755	0.119337	0.85619	0.192686	0.50024	0.50024	0.676068	0.676068	0.229164	0.0221272	0.61737	0.61737	0.0174084	0.700374	0.380441	0.0691278	0.774496	0.0587433	0.26499	0.26499	0.503724	0.0144215	0.179969	0.735893	0.760819	0.0236147	0.720747	0.0767876	0.113712	0.00865287	N/A	0.687124	0.804909	0.587773	0.522846	0.560444	0.801165	0.663195	0.83776	0.72502	0.418995	0.0571506	0.71295	0.553151	0.00371095	0.593819	0.0126799	0.584308	0.0937903	0.182845	8.30183e-05	0.543822	0.0922277	0.558928	0.61203	0.572776	0.625499	0.573025	0.285536	0.636983	0.616788
OG0000079	0.237757	1.22635e-13	0.851208	0.242925	0.0117534	0.000280276	2.68826e-14	4.08894e-11	0.78519	0.00839555	0.874687	0.795741	7.23798e-06	0.00458447	0.595698	0.00226815	0.281013	0.716172	0.00109318	4.03555e-05	8.37274e-09	0.222514	0.239804	0.254317	1.45897e-09	0.618036	0.621466	0.150315	0.0570539	0.666552	0.658734	0.0241516	N/A	0.000690526	0.204944	0.598314	0.52598	0.568148	1.60016e-06	0.0214165	0.342151	0.844258	0.00293779	0.00220319	0.00926247	0.639784	0.619531	0.53768	0.271901	0.533486	0.000168333	0.695001	0.0857746	0.514506	0.554971	0.518884	0.540322	0.524919	0.546008	0.0129382	0.573435	0.55104	0.0224218
OG0000080	0.0372225	0.094896	0.236837	0.0212822	0.398641	0.0130187	2.23494e-39	1.24445e-11	0.754298	0.754298	0.174689	0.746356	0.708746	0.708746	0.060887	0.360979	0.58281	0.026724	0.000195069	0.00972892	0.146621	0.706826	0.344324	0.0612106	0.00884217	0.0994909	0.275537	0.0208816	0.228512	0.364151	0.0180995	0.142219	N/A	0.0166077	0.416346	0.653165	0.544139	0.61016	0.86307	0.741834	0.333695	0.803983	0.192069	0.276289	0.000176125	0.0601435	0.0415163	0.586483	0.794821	0.577597	0.213335	0.718559	0.862164	0.523826	0.586573	0.530879	0.564491	0.540496	0.573147	0.540643	0.613386	0.580718	0.567522
OG0000081	0.5	0.5	0.5	0.5	0.62814	0.16022	5.14788e-05	0.500034	0.538755	0.538755	8.69178e-05	0.521707	0.515633	0.515633	0.000191835	2.10987e-10	6.84929e-08	0.443783	8.4739e-08	2.36076e-06	3.14716e-12	0.807491	0.000345513	0.835934	0.00368569	0.0646088	0.0116779	5.58746e-10	4.28339e-14	0.812143	0.000859873	0.779055	N/A	0.00151326	0.584301	0.0212686	0.5	0.5	0.582005	0.530241	0.609023	0.548008	0.562993	0.547897	0.534805	0.506368	6.53042e-11	0.621147	0.566147	0.609504	0.731732	0.0299027	0.00411742	0.0258432	0.662273	0.564224	0.0145406	0.0512175	0.0998063	1.72439e-07	0.718536	0.00800109	0.178869
OG0000084	0.0257245	0.202807	0.882491	0.489627	0.692395	0.351706	0.500549	0.500549	0.216756	0.000556386	0.613449	0.786678	0.743185	0.743185	0.715626	0.715626	0.729597	0.0934946	0.16597	0.0907781	0.0321805	0.119114	0.2962	0.0429606	0.631208	0.631208	0.651596	0.191283	0.625068	0.702197	0.674534	0.00075317	N/A	0.0540719	0.85911	0.636358	0.538207	0.596918	0.137906	0.75158	0.234683	0.292662	0.033483	0.000910659	8.8919e-05	0.632022	0.137296	0.578931	0.781837	0.570712	0.190768	0.707226	0.592892	0.519201	0.571233	0.52494	0.552661	0.532808	0.559905	0.532928	0.594205	0.566279	0.555193
OG0000085	0.000521099	0.184639	0.109421	0.469731	0.678611	0.16275	5.89093e-10	0.500069	6.58925e-05	1.84198e-06	0.0002227	2.81785e-05	0.000522855	0.655813	0.0451319	0.831272	9.97316e-06	0.0967198	0.000826652	3.6188e-13	0.222514	0.645213	0.00865219	0.254317	0.158295	0.604065	0.621466	0.150315	0.598901	0.107804	0.622823	0.187147	N/A	0.235487	0.354519	0.627427	0.535196	0.59002	0.56481	0.00120493	0.00256627	0.00125949	0.83629	0.068786	0.779561	0.00207244	1.74314e-05	2.04371e-10	0.0867188	0.0177355	0.639782	0.492791	9.32934e-05	0.514506	0.554971	0.518884	0.540322	0.524919	0.546008	0.525012	0.573435	0.55104	0.0637798
OG0000088	0.673977	0.882491	0.468851	0.489627	0.158629	0.887042	0.50048	0.50048	0.424239	0.765619	0.000455839	0.209896	0.156668	0.715095	0.0516442	0.715626	0.0387344	0.522682	0.547752	0.0907781	0.706826	0.323075	0.719573	0.729914	0.655354	0.655354	0.677806	0.648498	0.228512	0.731326	0.702465	0.0180995	N/A	0.0540719	0.85911	0.636358	0.538207	0.596918	0.390154	0.741834	0.484983	0.803983	0.55907	0.276289	1.37862e-06	0.611337	0.137296	0.578931	0.781837	0.570712	0.879298	0.681799	0.379517	0.523826	0.586573	0.530879	0.564491	0.540496	0.573147	0.540643	0.613386	0.580718	0.567522
OG0000091	4.15885e-07	1.83595e-09	0.0320928	0.868712	1.04211e-06	0.00785046	0.500274	0.000411699	0.00559383	0.0134989	0.016867	0.068513	0.000249158	0.00135959	0.0799912	0.0360837	0.59917	0.59917	1.22425e-06	3.63654e-12	0.557526	0.557526	0.589774	0.0072855	0.0405206	0.573494	0.586728	0.553694	0.000599256	0.596851	0.555781	0.555781	N/A	0.235487	0.571238	0.608423	0.529083	0.0046818	0.347348	0.71984	0.0624225	0.242742	0.82812	0.259676	0.000129423	0.597984	0.137296	0.000144387	0.816037	1.31309e-07	0.00349773	0.811575	7.805e-05	0.507334	0.52871	0.0143769	0.520806	0.512701	0.0122683	0.516889	0.538964	0.526569	0.032839
OG0000093	0.881364	0.448634	0.647726	0.469731	0.340274	0.868856	2.12014e-08	6.88782e-08	0.712453	0.712453	0.834264	0.366049	0.0405563	0.695215	0.01313	0.763884	0.912596	0.160279	0.917962	0.536056	0.00247801	0.678655	0.690818	0.700821	0.0231989	0.655354	0.665152	0.0756557	0.625068	0.702197	0.674534	0.674534	N/A	0.235487	0.354519	0.627427	0.535196	0.59002	0.839766	0.707418	0.628828	0.771687	0.142851	0.000184345	0.106283	0.0539111	0.137296	0.578931	0.00228992	0.570712	0.115098	0.718559	0.592892	0.519201	0.571233	0.52494	0.552661	0.532808	0.0326478	0.0193971	0.594205	0.566279	0.555193
OG0000094	0.121128	0.00808266	0.109421	0.882942	0.141958	0.424004	0.000514576	0.500343	0.712453	0.331773	0.146362	0.739234	0.143033	0.702124	0.683525	0.0135029	0.632069	0.632069	0.88092	0.0632298	0.719241	0.022901	0.732107	0.403607	0.686762	0.686762	0.711013	0.120534	0.679209	0.755313	0.000563856	0.000184522	N/A	0.0766621	0.354519	0.627427	0.535196	0.59002	0.839766	0.707418	0.868836	0.771687	0.142851	0.0970133	7.56365e-06	0.0570314	0.681331	0.563152	0.749449	0.556398	0.606408	0.635352	0.0013333	0.528384	0.154091	0.533806	0.575835	0.025744	0.591854	0.551852	0.639472	0.594403	0.57932
OG0000096	0.891907	0.487137	0.487137	0.507552	0.527983	0.646108	1.72183e-25	7.86973e-16	0.216756	0.765619	0.000330203	0.776643	0.738016	0.00837927	0.139517	0.311836	0.88304	0.659715	0.890679	0.813167	0.276463	0.678655	0.690818	0.700821	0.631208	0.631208	0.651596	0.625068	0.625068	0.702197	0.674534	0.0118689	N/A	0.0404053	0.128548	0.644932	0.541187	0.603629	0.848737	0.71984	0.646063	0.242742	0.82812	0.259676	8.22411e-11	0.0755688	0.121167	0.571156	0.766848	0.563647	0.631777	0.652082	0.842479	0.519201	0.571233	0.52494	0.552661	0.532808	0.559905	0.532928	0.594205	0.566279	0.555193
OG0000102	0.874752	0.426178	0.86958	0.447521	0.469155	0.0520831	0.500343	0.0001716	0.381987	0.741775	0.840638	0.192708	0.702124	0.0442541	0.700374	0.700374	0.198634	0.313434	0.223562	0.127708	0.693335	0.693335	0.705855	0.00532629	0.643631	0.643631	0.665152	0.637104	0.637104	0.717482	0.689072	0.128972	N/A	0.0766621	0.842826	0.618121	0.532155	0.58293	0.839766	0.707418	0.868836	0.224478	0.522868	0.000269561	0.0202242	0.602517	0.681331	0.563152	0.19301	0.556398	0.860402	0.652082	0.0936244	0.521522	0.579015	0.527924	0.558638	0.536677	0.566606	0.53681	0.603986	0.573596	0.561426
OG0000105	0.136426	0.468851	0.468851	0.489627	0.894248	0.0624525	0.500412	0.500412	0.357991	0.727887	0.555527	0.201385	0.149893	0.708746	0.683525	0.0342204	0.632069	0.0545335	0.189576	0.797619	1.08821e-05	0.019492	0.000441969	0.0175197	0.00148933	0.00884217	0.118829	0.637104	0.637104	0.141317	0.0118689	0.00226682	N/A	0.0404053	0.376907	0.636358	0.538207	0.596918	0.848737	0.71984	0.446419	0.783738	0.159747	0.00240619	0.000234209	0.606967	0.681331	0.563152	0.749449	0.556398	0.606408	0.635352	0.32062	0.519201	0.00137273	0.518884	0.552661	0.0171794	0.0367031	0.540643	0.603986	0.566279	0.555193
OG0000107	0.0492936	0.861281	0.861281	0.162857	0.644491	3.94329e-05	0.0001716	0.000514576	0.727887	0.727887	0.160699	0.731697	0.00314037	0.292937	0.0427207	0.700374	0.0050071	0.00257268	0.492	0.797619	0.0391809	0.693335	0.0151612	0.700821	0.080211	0.631208	0.651596	0.191283	0.625068	0.141317	0.115445	0.674534	N/A	0.205371	0.832445	0.608423	0.529083	0.575642	0.0945163	0.16056	0.314374	0.783738	0.159747	0.110508	0.00138509	0.593366	0.681331	0.563152	0.19301	0.556398	0.860402	0.652082	0.32062	0.519201	0.571233	0.0129128	0.552661	0.532808	0.559905	0.532928	0.594205	0.566279	0.555193
OG0000111	0.623485	1.68396e-08	0.248983	0.269964	0.875809	0.0249586	0.500172	0.000257347	0.0134989	0.000556386	0.555527	0.0799766	0.327494	0.149893	0.683525	0.284002	0.612336	0.192803	0.0757424	0.290339	0.15974	0.15974	0.614119	0.0895439	0.0605269	0.604065	0.159112	0.105143	0.569626	0.090451	0.622823	0.622823	N/A	0.205371	0.832445	0.608423	0.529083	0.575642	0.32307	0.707418	0.00272067	0.0973491	0.82812	0.0224986	0.000234209	0.606967	0.681331	0.563152	0.749449	0.0305445	0.00290072	0.738844	0.176282	0.512133	0.070065	0.512711	0.533955	0.520899	0.538802	0.0107832	0.0942682	0.543104	0.535644
OG0000113	0.000318293	0.00808266	0.109421	0.183639	2.82327e-06	1.3922e-07	5.2567e-44	3.0656e-20	1.00826e-21	2.05697e-06	5.47692e-06	0.000254345	0.0297907	0.182922	0.00272157	4.36167e-05	0.760754	0.612336	0.000139845	0.00506965	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	N/A	0.0281298	0.842826	0.618121	0.532155	0.0469186	0.109042	0.364589	0.182718	0.0226216	0.12644	0.307232	4.10766e-08	0.628035	0.662795	0.0296347	0.749449	0.0305445	0.00290072	0.738844	1.97466e-06	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
OG0000114	0.0137366	0.370658	0.0625492	0.0744583	0.13717	0.314436	9.00865e-08	1.1271e-22	0.712453	5.99984e-06	0.0138934	0.00969223	0.31639	0.0442541	0.184279	0.62124	0.760754	0.00892032	0.392014	5.31256e-06	0.530109	0.530109	0.0492878	0.0530763	0.520101	0.520101	0.52415	0.518946	0.518946	0.535966	0.529153	0.529153	N/A	0.00308502	0.0764647	0.661073	0.547061	0.616515	0.85642	0.731281	0.00249964	0.476669	0.0165583	0.242262	6.07093e-07	0.602517	0.662795	0.55491	0.0255821	3.02958e-05	0.00900515	0.738844	7.81806e-05	0.502463	0.509857	0.503224	0.507084	0.504288	0.508147	0.504305	0.513526	0.509102	0.507453
OG0000115	0.442133	0.0131841	0.00598502	0.646831	0.202952	0.837786	0.000411699	4.68765e-12	0.271552	0.676068	0.382043	0.0969309	0.0701885	0.61737	0.62124	0.00431554	0.75159	0.00378688	0.921309	2.66294e-07	0.0321805	0.119114	0.0151612	0.0175197	2.07159e-06	0.643631	0.665152	0.612348	0.00386245	0.141317	0.674534	0.0118689	N/A	0.472666	0.0837374	0.618121	0.532155	0.58293	0.516367	0.663195	0.339284	0.72502	0.418995	0.724691	0.0330768	0.553151	0.121167	0.571156	0.000533124	0.00323144	0.0806355	0.729075	0.842479	0.519201	0.571233	0.52494	0.552661	0.532808	0.0326478	0.53681	0.14327	0.566279	0.555193
OG0000117	0.623485	1.03762e-07	0.0025923	0.0515993	0.0617547	0.22075	3.88664e-08	1.16147e-23	0.303063	0.69526	0.00661594	0.715261	0.0299882	0.672612	0.700374	0.0427207	0.228297	0.346007	0.254762	0.261852	0.626159	0.626159	0.207942	0.665287	1.14751e-05	0.604065	0.185309	0.0663939	0.612348	0.256334	0.641545	0.641545	N/A	0.172977	0.303396	0.608423	0.529083	0.000125636	0.816499	0.679215	0.0140051	0.742614	0.450123	0.184998	1.96661e-06	0.583869	0.104648	0.563152	0.19301	0.556398	0.395776	0.667527	0.5403	0.514506	0.0830118	0.515813	0.540322	0.524919	0.546008	0.525012	0.0407333	0.55104	0.542306
OG0000118	0.0492936	0.861281	0.861281	0.868712	0.180966	0.868856	0.500377	0.500377	0.727887	0.727887	0.555527	0.0742218	0.702124	0.143033	0.644201	0.644201	0.383599	0.037218	0.867876	0.197528	0.250492	0.66266	0.674308	0.123551	0.618036	0.618036	0.0844516	0.000462037	0.171294	0.685289	0.101654	0.658734	N/A	0.0178327	0.832445	0.608423	0.529083	0.575642	0.32307	0.707418	0.423943	0.224478	0.159747	0.00240619	0.00221591	0.602517	0.642278	0.546422	0.705323	0.541323	0.829095	0.617212	0.117831	0.516862	0.563221	0.521927	0.546557	0.528889	0.553041	0.528995	0.584028	0.558763	0.548821
OG0000122	0.417156	0.000296992	0.40112	0.269964	0.291914	0.370875	8.83461e-09	0.500206	0.712453	0.331773	0.440394	0.046447	0.0266739	0.254342	0.700374	0.311836	6.5781e-05	0.269258	0.633617	0.000276012	0.605325	0.0608458	0.173283	0.64458	0.589237	0.00215192	0.604721	0.128286	0.584677	0.62262	0.602409	0.602409	N/A	0.172977	0.303396	0.608423	0.529083	0.575642	0.816499	0.679215	0.220695	0.742614	0.781094	0.184998	2.79061e-05	0.578986	0.104648	0.0345482	0.766848	0.00323144	0.0436995	0.738844	0.019996	0.509742	0.537723	0.512711	0.0142151	0.520899	0.538802	0.520977	0.562407	0.53495	0.528831
OG0000124	0.866879	0.861281	0.40112	0.868712	0.875809	0.628875	0.000514576	0.500343	0.727887	0.727887	0.810225	0.337989	0.680475	0.121964	0.644201	0.22053	0.383599	0.234354	0.867876	0.197528	0.104922	0.66266	0.674308	0.683957	0.618036	0.0704149	0.637061	0.612348	0.612348	0.685289	0.244235	0.658734	N/A	0.0178327	0.832445	0.608423	0.529083	0.575642	0.32307	0.707418	0.868836	0.771687	0.501496	0.0970133	0.0103254	0.0476469	0.642278	0.546422	0.705323	0.541323	0.829095	0.617212	0.117831	0.516862	0.563221	0.521927	0.546557	0.528889	0.553041	0.528995	0.584028	0.558763	0.548821
OG0000127	4.23766e-06	0.58744	0.373039	0.14135	0.622906	0.250547	4.76815e-20	2.60159e-11	0.0223948	9.96476e-11	2.0151e-09	0.7655	0.721184	0.721184	0.644201	0.00690676	0.858049	0.858049	0.867876	5.88625e-12	0.530109	0.530109	0.533047	0.0181066	0.520101	0.520101	0.52415	0.518946	0.518946	0.535966	0.529153	0.0147822	N/A	0.0178327	0.548975	0.598314	0.52598	0.568148	0.000206415	0.760593	0.69701	0.0849886	0.0200337	0.833123	0.000390377	0.615626	0.642278	0.546422	0.705323	0.541323	0.829095	0.617212	0.000408367	0.502463	0.509857	0.503224	0.507084	0.504288	0.508147	0.504305	0.513526	0.509102	0.507453
OG0000128	0.115847	0.559755	0.00995727	0.213577	0.597041	0.837786	0.00013728	0.500274	0.236886	0.654597	0.382043	0.652415	0.0701885	0.61737	0.700374	0.700374	0.54545	0.716172	0.0366885	0.127708	0.66266	0.66266	0.674308	0.700821	0.643631	0.0899057	0.651596	0.0756557	0.625068	0.702197	0.269814	0.115445	N/A	0.435831	0.804909	0.587773	0.522846	0.560444	0.801165	0.663195	0.339284	0.72502	0.0408894	0.724691	0.0330768	0.553151	0.104648	0.563152	0.19301	0.556398	0.0762497	0.695001	0.32062	0.519201	0.107924	0.521927	0.552661	0.532808	0.559905	0.0172454	0.594205	0.566279	0.555193
OG0000130	0.00550793	8.72352e-05	0.838722	0.00592358	0.0700069	0.339343	0.00013728	0.500274	0.654597	0.236886	0.0702732	0.0653508	0.57124	0.57124	0.00876437	0.382716	0.916191	0.75159	0.0268045	0.104875	0.104922	0.66266	0.674308	0.665287	1.14751e-05	0.604065	0.621466	0.584677	0.584677	0.256334	0.0183725	0.216739	N/A	0.885212	0.804909	0.587773	0.522846	0.560444	0.801165	0.663195	0.339284	0.72502	0.0408894	0.724691	0.279906	0.0548925	0.0332291	0.0443361	0.25985	0.577597	0.0806355	0.729075	0.035422	0.514506	0.0296703	0.521927	0.540322	0.524919	0.546008	0.525012	0.11118	0.55104	0.542306
OG0000132	0.881364	0.295814	0.00188499	0.469731	0.678611	0.0624525	0.500514	0.500514	0.424239	0.0913517	0.131725	0.000192321	0.646839	0.226072	0.139517	0.311836	0.598377	0.051395	0.756119	0.00114906	0.0449298	0.530109	0.0492878	0.0530763	0.520101	0.520101	0.52415	0.518946	0.518946	0.535966	0.529153	0.529153	N/A	0.0766621	0.354519	0.627427	0.535196	0.59002	0.347348	0.71984	0.0313866	0.783738	0.303396	0.783425	0.182719	0.568942	0.681331	0.0345482	0.766848	0.034884	0.115098	0.159396	6.91827e-06	0.502463	0.509857	0.503224	0.507084	0.504288	0.508147	0.504305	0.513526	0.509102	0.507453
OG0000133	0.0257245	8.45274e-07	0.468851	0.338736	0.894248	0.136807	3.47132e-07	0.500686	2.72347e-06	0.000985342	0.174689	0.165671	0.000162703	2.12485e-06	0.567241	0.567241	0.858049	0.858049	0.000155935	0.688666	0.530109	0.530109	0.0492878	0.535603	0.520101	0.520101	0.52415	0.518946	0.518946	0.535966	0.529153	0.529153	N/A	1.78583e-05	0.376907	0.636358	0.538207	0.596918	0.123543	0.741834	0.000821409	0.276806	0.843488	0.812239	0.0967173	0.588662	0.594273	0.528676	0.218552	0.525442	0.0895321	0.617212	0.0226251	0.502463	0.509857	0.503224	0.507084	0.504288	0.508147	0.504305	0.513526	0.509102	0.507453
OG0000134	0.0201281	3.92227e-08	0.0170955	0.832735	0.347476	0.431	0.500103	0.000154422	0.0160598	0.0398864	0.412945	0.254154	7.58573e-05	0.655813	6.08451e-06	0.253663	0.276427	0.87236	0.455652	0.443711	0.0158159	0.693335	0.321196	0.338178	5.03701e-05	0.643631	0.254956	0.00640524	4.0189e-05	0.340518	0.128972	0.689072	N/A	0.860846	0.207807	0.576779	0.51968	0.552521	0.759037	0.193045	0.430941	0.0329878	0.764048	0.164206	0.0413312	5.52612e-05	0.0877718	0.55491	0.729144	0.548959	0.846957	0.635352	0.0298955	0.521522	0.579015	0.527924	0.558638	0.536677	0.566606	0.53681	0.603986	0.573596	0.561426
OG0000137	0.000169589	0.000314819	0.526265	0.00157077	1.15089e-05	0.0520831	1.247e-44	9.40642e-49	0.0156609	1.12778e-06	0.0310089	0.0973953	1.19917e-19	3.06091e-08	0.0540395	0.144543	0.485198	0.806965	0.0301029	0.28831	0.0457603	0.582518	0.00194683	0.0072855	0.0854687	4.7741e-05	0.567381	0.553694	0.553694	0.596851	0.0836967	0.555781	N/A	0.00500445	0.493124	0.576779	0.51968	0.552521	0.0247193	0.707418	0.423943	1.88386e-05	0.137156	0.321628	4.07222e-05	0.619838	0.594273	0.528676	0.643947	0.525442	0.768991	0.576135	0.724973	0.507334	0.52871	0.509579	0.520806	0.512701	0.52385	0.512749	0.538964	0.526569	0.032839
OG0000139	0.00247296	0.146233	0.019587	0.422589	0.0163866	0.868856	0.00018876	0.000566008	0.538755	0.0577412	0.0473462	0.715261	0.114782	3.94934e-05	0.62124	0.184279	0.0788844	0.400368	0.909732	2.46039e-24	0.582518	2.52936e-07	0.00194683	0.00228424	0.556771	0.0854687	0.0366183	0.553694	0.553694	0.1463	0.0442907	0.120857	N/A	0.10136	0.832445	0.608423	0.529083	0.575642	0.32307	0.707418	0.423943	0.771687	1.49794e-10	0.000184345	0.779561	0.583869	0.662795	0.55491	0.0255821	3.02958e-05	0.455775	0.695001	0.0136344	0.507334	0.52871	0.509579	0.520806	0.512701	0.52385	0.512749	0.538964	0.526569	0.521865
