OG	count
OG0011241	1
OG0013050	1
OG0011792	1
OG0013145	1
OG0007309	1
OG0012490	1
OG0008205	1
OG0007815	1
OG0011497	1
OG0009704	1
OG0011265	1
OG0009358	1
OG0010503	1
OG0007672	1
OG0007163	1
OG0012518	1
OG0010931	1
OG0010489	1
OG0010085	1
OG0012899	1
OG0007498	1
OG0010474	1
OG0008734	1
OG0010251	1
OG0006975	1
OG0010746	1
OG0009580	1
OG0011770	1
OG0007595	1
OG0009205	1
OG0013558	1
OG0012604	1
OG0006297	1
OG0008919	1
OG0006442	1
OG0006725	1
OG0011074	1
OG0004820	1
OG0012377	1
OG0007188	1
OG0008095	1
OG0008667	1
OG0007977	1
OG0008968	1
OG0012370	1
OG0010146	1
OG0008849	1
OG0009148	1
OG0006470	1
OG0009885	1
OG0012092	1
OG0010356	1
OG0009951	1
OG0007712	1
OG0011215	1
OG0007449	1
OG0010240	1
OG0010592	1
OG0007755	1
OG0013348	1
OG0011631	1
OG0012358	1
OG0007933	1
OG0009313	1
OG0008595	1
OG0012459	1
OG0009491	1
OG0010929	1
OG0007440	1
OG0010432	1
OG0014119	1
OG0008146	1
OG0012246	1
OG0008764	1
OG0012975	1
OG0010170	1
OG0011879	1
OG0013285	1
OG0007907	1
OG0010427	1
OG0007719	1
OG0006525	1
OG0008380	1
OG0006678	1
OG0009498	1
OG0009509	1
OG0011203	1
OG0009932	1
OG0006862	1
OG0009353	1
OG0009523	1
OG0013044	1
OG0007071	1
OG0010658	1
OG0010402	1
OG0011842	1
OG0012895	1
OG0012556	1
OG0009917	1
OG0010698	1
OG0010866	1
OG0011606	1
OG0008749	1
OG0009504	1
OG0011303	1
OG0010444	1
OG0006751	1
OG0013072	1
OG0011408	1
OG0009291	1
OG0008626	1
OG0009244	1
OG0008853	1
OG0011882	1
OG0007166	1
OG0011788	1
OG0012920	1
OG0011890	1
OG0008899	1
OG0010648	1
OG0008411	1
OG0012467	1
OG0014723	1
OG0004975	1
OG0012970	1
OG0012984	1
OG0006454	1
OG0012302	1
OG0010861	1
OG0010164	1
OG0010492	1
OG0013106	1
OG0013091	1
OG0007622	1
OG0008824	1
OG0006409	1
OG0009469	1
OG0008365	1
OG0010086	1
OG0010176	1
OG0009433	1
OG0008007	1
OG0010306	1
OG0009158	1
OG0009677	1
OG0007371	1
OG0011667	1
OG0008032	1
OG0012687	1
OG0013726	1
OG0007235	1
OG0012691	1
OG0008419	1
OG0010413	1
OG0012493	1
OG0013416	1
OG0007008	1
OG0011003	1
OG0009038	1
OG0010995	1
OG0011295	1
OG0012533	1
OG0007891	1
OG0012232	1
OG0008790	1
OG0011617	1
OG0009000	1
OG0011781	1
OG0006414	1
OG0012590	1
OG0012565	1
OG0013252	1
OG0008628	1
OG0009057	1
OG0009278	1
OG0010046	1
OG0011568	1
OG0014046	1
OG0010013	1
OG0008765	1
OG0008797	1
OG0006990	1
OG0010048	1
OG0005903	1
OG0006228	1
OG0010020	1
OG0008981	1
OG0008170	1
OG0010436	1
OG0009219	1
OG0012886	1
OG0014054	1
OG0013199	1
OG0012737	1
OG0011465	1
OG0008477	1
OG0012964	1
OG0008603	1
OG0010533	1
OG0010916	1
OG0012188	1
OG0011280	1
OG0009807	1
OG0005819	1
OG0007046	1
OG0009945	1
OG0006857	1
OG0013429	1
OG0011499	1
OG0009364	1
OG0009957	1
OG0013039	1
OG0011339	1
OG0010181	1
OG0006981	1
OG0012223	1
OG0008707	1
OG0007080	1
OG0008226	1
OG0006522	1
OG0012332	1
OG0006075	1
OG0012111	1
OG0010459	1
OG0010811	1
OG0013555	1
OG0009236	1
OG0013187	1
OG0011482	1
OG0010741	1
OG0010258	1
OG0007006	1
OG0010934	1
OG0013978	1
OG0011635	1
OG0006323	1
OG0007678	1
OG0010962	1
OG0006284	1
OG0011096	1
OG0010199	1
OG0009052	1
OG0011737	1
OG0011603	1
OG0008969	1
OG0012366	1
OG0008567	1
OG0007562	1
OG0011657	1
OG0010357	1
OG0010565	1
OG0009697	1
OG0006500	1
OG0009307	1
OG0013127	1
OG0009070	1
OG0009892	1
OG0008791	1
OG0010471	1
OG0007581	1
OG0012006	1
OG0010445	1
OG0013482	1
OG0008925	1
OG0008606	1
OG0011130	1
OG0007718	1
OG0010730	1
OG0009292	1
OG0009729	1
OG0008407	1
OG0011002	1
OG0007887	1
OG0008675	1
OG0009485	1
OG0006547	1
OG0010891	1
OG0010438	1
OG0012133	1
OG0009014	1
OG0005678	1
OG0010832	1
OG0010311	1
OG0007204	1
OG0010827	1
OG0008368	1
OG0008148	1
OG0006649	1
OG0011690	1
OG0010397	1
OG0007760	1
OG0012935	1
OG0006637	1
OG0008645	1
OG0010477	1
OG0011759	1
OG0007512	1
OG0013588	1
OG0005406	1
OG0010511	1
OG0011628	1
OG0012416	1
OG0009419	1
OG0006871	1
OG0009865	1
OG0008231	1
OG0012820	1
OG0012125	1
OG0012150	1
OG0007810	1
OG0011725	1
OG0012147	1
OG0008664	1
OG0004960	1
OG0010713	1
OG0009147	1
OG0012314	1
OG0009097	1
OG0012877	1
OG0007949	1
OG0009700	1
OG0009268	1
OG0006408	1
OG0013898	1
OG0008384	1
OG0012015	1
OG0011687	1
OG0012458	1
OG0009788	1
OG0010907	1
OG0008292	1
OG0009975	1
OG0008430	1
OG0011883	1
OG0010597	1
OG0011246	1
OG0008270	1
OG0009784	1
OG0011290	1
OG0009711	1
OG0010382	1
OG0011820	1
OG0008490	1
OG0007608	1
OG0010790	1
OG0008220	1
OG0008602	1
OG0008699	1
OG0009993	1
OG0010835	1
OG0008754	1
OG0011527	1
OG0012971	1
OG0011513	1
OG0012468	1
OG0011230	1
OG0008776	1
OG0008933	1
OG0008449	1
OG0012945	1
OG0012269	1
OG0007182	1
OG0011703	1
