OG_symbol	selection	species
OG0009980	positive	Elmax
OG0010290	positive	Elmax
OG0002807	positive	Elmax
OG0005918	positive	Elmax
OG0007511	positive	Elmax
OG0011566	positive	Elmax
OG0009574	positive	Elmax
OG0009924	positive	Elmax
OG0003750	positive	Elmax
OG0005216	positive	Elmax
OG0007133	positive	Elmax
OG0007324	positive	Elmax
OG0009330	positive	Elmax
OG0011010	positive	Elmax
OG0005054	positive	Elmax
OG0012000	positive	Elmax
OG0008976	positive	Elmax
OG0008501	positive	Elmax
OG0010191	positive	Elmax
OG0009812	positive	Elmax
OG0011517	positive	Elmax
OG0009337	positive	Elmax
OG0008599	positive	Elmax
OG0010090	positive	Elmax
OG0004833	positive	Elmax
OG0003607	positive	Elmax
OG0010296	positive	Elmax
OG0007360	positive	Elmax
OG0008601	positive	Elmax
OG0011656	positive	Elmax
OG0005397	positive	Elmax
OG0011835	positive	Elmax
OG0004429	positive	Elmax
OG0012056	positive	Elmax
OG0007751	positive	Elmax
OG0008164	positive	Elmax
OG0007587	positive	Elmax
OG0011328	positive	Elmax
OG0007996	positive	Elmax
OG0004356	positive	Elmax
OG0010700	positive	Elmax
OG0011610	positive	Elmax
OG0009825	positive	Elmax
OG0011310	positive	Elmax
OG0008887	positive	Elmax
OG0008995	positive	Elmax
OG0004014	positive	Elmax
OG0010740	positive	Elmax
OG0004106	positive	Elmax
OG0007566	positive	Elmax
OG0010186	positive	Elmax
OG0006434	positive	Elmax
OG0006780	positive	Elmax
OG0010798	positive	Elmax
OG0011297	positive	Elmax
OG0007637	positive	Elmax
OG0003762	positive	Elmax
OG0009062	positive	Elmax
OG0010978	positive	Elmax
OG0007052	positive	Elmax
OG0012251	positive	Elmax
OG0011435	positive	Elmax
OG0009352	positive	Elmax
OG0011337	positive	Elmax
OG0007067	positive	Elmax
OG0008872	positive	Elmax
OG0006745	positive	Elmax
OG0006457	positive	Elmax
OG0006556	positive	Elmax
OG0005645	positive	Elmax
OG0012270	positive	Elmax
OG0006286	positive	Elmax
OG0005663	positive	Elmax
OG0009919	positive	Elmax
OG0011735	positive	Elmax
OG0007483	positive	Elmax
OG0006823	positive	Elmax
OG0008258	positive	Elmax
OG0005762	positive	Elmax
OG0010197	positive	Elmax
OG0005998	positive	Elmax
OG0005223	positive	Elmax
OG0008974	positive	Elmax
OG0011268	positive	Elmax
OG0004289	positive	Elmax
OG0003851	positive	Elmax
OG0010505	positive	Elmax
OG0009596	positive	Elmax
OG0010734	positive	Elmax
OG0007806	positive	Elmax
OG0006329	positive	Elmax
OG0007467	positive	Elmax
OG0011272	positive	Elmax
OG0005345	positive	Elmax
OG0009354	positive	Elmax
OG0010352	positive	Elmax
OG0010410	positive	Elmax
OG0005593	positive	Elmax
OG0010495	positive	Elmax
OG0004037	positive	Elmax
OG0005110	positive	Elmax
OG0004779	positive	Elmax
OG0010204	positive	Elmax
OG0009954	positive	Elmax
OG0005530	positive	Elmax
OG0004189	positive	Elmax
OG0010103	positive	Elmax
OG0012171	positive	Elmax
OG0005947	positive	Elmax
OG0011099	positive	Elmax
OG0003816	positive	Elmax
OG0010926	positive	Elmax
OG0005739	positive	Elmax
OG0008894	positive	Elmax
OG0012701	positive	Elmax
OG0006003	positive	Elmax
OG0007683	positive	Elmax
OG0008792	positive	Elmax
OG0010725	positive	Elmax
OG0009741	positive	Elmax
OG0009513	positive	Elmax
OG0012626	positive	Elmax
OG0005423	positive	Elmax
OG0011824	positive	Elmax
OG0009375	positive	Elmax
OG0007658	positive	Elmax
OG0011441	positive	Elmax
OG0009501	positive	Elmax
OG0011721	positive	Elmax
OG0007375	positive	Elmax
OG0011850	positive	Elmax
OG0010408	positive	Elmax
OG0006927	positive	Elmax
OG0004801	positive	Elmax
OG0005147	positive	Elmax
OG0009716	positive	Elmax
OG0007128	positive	Elmax
OG0007532	positive	Elmax
OG0011498	positive	Elmax
OG0011118	positive	Elmax
OG0009734	positive	Elmax
