FamilyID	Rhtyp<1>	Cacar<2>	Sasal<3>	Darer<4>	Acbae<5>	Ercal<6>	Prang<7>	Modom<8>	Cocri<9>	Ororc<10>	Botau<11>	Ovari<12>	Myluc<13>	Scvul<14>	Ranor<15>	Hegla<16>	Capor<17>	Hosap<18>	Chsab<19>	Elmax<20>	Ancor<21>	Tagut<22>	Chpic<23>	Tecar<24>	Lacha<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>
OG0000008	0.467577	4.44257e-13	0.264206	5.46769e-07	2.74666e-06	4.58778e-11	9.92254e-19	0.00970702	1.48139e-07	0.772733	0.648726	0.648726	0.29622	0.266274	0.12721	0.0600799	0.0259425	0.0344377	0.00104091	2.9394e-05	0.331874	0.123375	0.00229925	0.0120057	0.00048768	N/A	1.08027e-27	2.53724e-06	0.148376	0.76471	0.0263731	0.565051	0.00495253	0.657554	0.123588	0.00110931	0.543754	0.562876	0.544397	0.656833	0.711402	0.556156	0.623528	0.50262	0.683208	0.774033	0.277613	0.594758	0.432863
OG0000013	0.0162224	0.0403628	0.207748	0.474495	0.00247365	0.91037	0.250233	0.0133302	0.206138	3.38315e-15	0.699399	0.140783	0.105707	0.0867014	0.311035	0.408475	0.755732	0.0218423	0.00540524	0.0716275	0.216565	0.662291	0.68146	0.68146	0.642821	N/A	0.71028	0.0149734	0.658154	0.701193	0.315763	0.544894	4.45271e-06	0.0887293	0.00200553	9.67216e-07	0.553305	0.576039	0.554076	0.682308	4.21423e-06	0.568091	0.645721	0.50324	0.710376	0.272712	0.67036	0.594758	0.171163
OG0000014	0.696622	0.00117253	0.698762	0.253218	0.0372443	2.98088e-05	1.03212e-11	0.00146218	0.796348	7.62426e-17	0.626447	0.0146056	0.00780155	5.62935e-08	7.33257e-13	0.684311	0.286736	1.92843e-05	0.65043	0.525368	1.50905e-18	7.00279e-12	0.728079	0.0604243	0.036006	N/A	0.71028	1.37897e-06	0.696927	0.742861	0.856598	0.560145	2.20942e-10	0.692361	0.871975	0.046648	0.53787	0.0827201	0.0549358	0.627575	0.118795	0.548746	0.0105132	0.502495	2.02037e-06	0.0365737	0.715285	0.626879	0.101609
OG0000016	0.734089	0.734089	0.0866802	0.00374044	0.000314273	0.02045	0.498992	0.00697183	0.154652	0.00589886	0.653942	0.0990662	0.0293791	0.471901	0.0095267	0.348478	0.163265	0.0428215	0.699342	0.830244	3.52562e-06	0.0555127	0.282157	0.00273145	0.534482	N/A	0.170622	2.53724e-06	0.148376	0.76471	8.66081e-05	0.565051	0.711483	0.633186	5.00346e-06	0.773016	0.541805	0.560166	0.542423	0.651304	0.0459194	0.553707	0.618808	0.502495	0.677206	0.00166747	0.652435	0.583036	0.0185751
OG0000017	0.716539	0.155463	0.0139342	6.58183e-15	0.0545026	6.15073e-16	0.192137	0.000199505	0.762644	0.00180566	0.620503	0.0130976	0.754425	0.000244425	4.03505e-08	0.000686627	1.59975e-26	0.585954	0.585954	0.00024212	8.32636e-06	0.000100534	2.08548e-10	0.429149	0.14478	N/A	0.730477	0.00115108	0.00287147	0.76471	0.0263731	0.555151	0.688163	0.615255	0.805953	0.00276564	0.527801	0.540438	0.528221	0.607935	0.00141513	0.535961	0.58285	0.501624	0.628905	6.41023e-06	0.632753	0.570762	1.00252e-16
OG0000018	0.648061	0.225971	0.253218	0.896903	0.474688	0.293434	1.22302e-17	0.864385	4.28292e-15	8.80014e-11	0.155127	0.0594416	9.15388e-18	0.00736169	2.25981e-25	1.74526e-10	0.657589	3.69484e-10	0.0959546	0.318132	0.0186163	2.32948e-13	1.13619e-08	1.19812e-11	0.00962414	N/A	0.288483	4.28034e-08	0.696927	0.742861	0.856598	0.00289811	0.00607678	0.665061	0.134144	0.209515	0.539844	0.0313073	0.542423	4.31652e-10	0.652599	0.0774904	0.609067	0.502247	3.51802e-08	0.0365737	0.686706	0.161848	0.876018
OG0000019	0.000156334	0.321533	0.750727	2.94505e-07	0.000996874	2.85252e-06	8.1733e-10	0.157674	1.93173e-10	0.00223089	0.637877	0.0860541	0.0132139	0.00117276	0.0363772	2.00849e-08	2.41142e-06	0.682526	0.000174899	0.468409	0.252263	0.00832538	0.21244	0.085974	0.125735	N/A	2.80881e-10	0.0197697	0.113487	0.730297	0.000463179	0.550068	0.116257	0.615255	0.278881	0.00356167	0.529841	0.543339	0.530291	0.614669	3.92219e-06	0.0204033	0.59367	0.501873	0.643922	3.07474e-06	0.632753	0.570762	0.353635
OG0000025	0.83803	1.7297e-13	2.82868e-06	1.57401e-12	0.000148056	1.77421e-13	3.04259e-26	0.794219	0.00188234	0.68866	7.96397e-11	0.144827	0.00157828	0.000197911	0.0144981	0.00071218	0.193898	4.55661e-09	0.00266702	0.174232	0.00738846	0.0307105	0.0105394	2.95896e-10	1.9414e-05	N/A	1.68915e-12	0.0911475	0.658154	0.701193	0.315763	0.544894	0.103943	0.605736	0.793418	0.670298	0.519502	0.528543	0.519801	0.00513468	0.0830368	0.525327	0.559782	0.501125	0.59549	0.665447	0.622191	0.564408	0.00141955
OG0000028	0.545213	0.545213	0.0374101	0.0374101	0.00247365	0.146085	0.0918795	0.0224844	0.803151	3.54504e-11	0.0816707	0.632237	0.0622977	0.104492	0.103907	0.0141069	0.684311	0.253821	0.663928	0.525368	0.876093	0.432215	0.628445	0.00548902	0.0608611	N/A	0.00473733	1.2406e-07	0.658154	0.701193	0.000412172	0.544894	8.94125e-05	0.633186	0.000162672	0.75942	0.53787	0.554666	0.538433	0.215144	0.125736	0.548746	0.609067	0.502247	0.000675989	0.754091	0.652435	0.583036	0.24383
OG0000029	0.648061	0.648061	0.570553	0.00415831	0.217086	0.748166	0.00424449	0.0626924	6.43594e-06	8.91903e-06	0.000423215	0.00370228	8.90274e-17	0.224858	0.00175394	4.60729e-06	0.000284677	0.000387187	5.04724e-05	0.484291	0.108658	7.95956e-09	0.0238059	0.241941	0.318243	N/A	0.288483	1.67589e-05	0.672023	0.71646	0.00176984	0.550068	0.00231628	0.633186	0.0404112	0.735475	0.531868	0.546213	0.532347	0.185714	0.661084	0.541141	0.00751243	0.502122	0.657927	0.730095	0.652435	0.583036	0.396554
OG0000036	0.368047	0.0074258	1.02015e-09	0.459515	0.000428649	0.613877	0.000916083	0.80672	0.358846	3.99771e-05	0.581315	0.581315	0.719908	0.701275	0.700742	0.00526846	0.626659	0.603821	0.0607645	0.390228	0.252263	3.38445e-05	0.596015	0.14598	0.318243	N/A	0.170622	0.0197697	0.113487	0.171891	9.62937e-11	0.550068	0.116257	0.615255	0.805953	0.683137	0.521597	0.531561	0.521927	0.586534	0.624817	0.52802	0.565735	0.50125	0.159043	0.678112	0.632753	0.570762	0.0277325
OG0000038	0.734089	0.175366	6.90814e-07	0.411939	0.241512	0.92021	0.479269	0.817521	0.740758	0.68866	0.134282	0.588292	0.732444	0.713609	0.713068	0.647782	0.0934524	0.612288	0.171553	0.207533	0.427384	0.864391	0.227476	0.02071	0.494257	N/A	0.170622	0.00115108	0.684921	0.730297	0.0610478	0.555151	0.128357	0.624399	0.81679	0.695099	0.523679	0.534549	0.524039	0.593874	0.634486	0.53069	0.571562	0.501375	0.612792	0.68994	0.642826	0.57697	0.376012
OG0000040	0.796298	4.86589e-06	2.2056e-07	0.723159	6.22166e-05	0.0105523	3.57776e-05	0.0608355	0.714377	0.664247	0.588292	0.588292	0.000328478	0.127881	0.290898	0.626659	0.076954	0.595047	0.00266702	0.732676	0.379754	0.579725	0.607327	0.163604	0.47006	N/A	1.1003e-05	0.0197697	0.672023	0.71646	0.0100193	0.550068	0.675161	0.605736	0.793418	0.670298	0.519502	0.528543	0.519801	0.578978	0.0115886	0.525327	0.559782	0.501125	0.59549	0.665447	0.622191	0.564408	0.54816
OG0000041	0.179269	0.618421	0.348492	0.0916984	0.427736	0.0479258	1.34621e-11	0.0097396	0.728195	0.0101635	0.112432	0.0413389	0.000474722	0.153898	2.68598e-05	0.59074	0.137735	0.62835	0.62835	0.746561	0.00133444	2.2944e-06	2.11875e-11	0.0105394	1.17986e-08	N/A	0.244819	8.05304e-07	0.672023	0.71646	0.342838	0.550068	0.675161	0.605736	0.793418	0.111979	0.521597	0.531561	0.521927	0.131531	0.614713	0.0145819	0.571562	0.501375	7.99326e-08	0.0376533	0.622191	0.564408	0.00141955
OG0000042	2.73007e-05	0.0838149	6.53149e-07	0.711727	0.035705	0.903829	0.014296	0.0305587	0.000536487	0.00241916	0.00188414	1.23555e-14	0.00869462	0.640551	4.6102e-05	0.59074	5.75125e-05	0.0694671	0.546116	0.000163776	0.148076	0.00153006	0.628445	0.0783841	0.2586	N/A	2.63961e-31	0.645704	0.643228	0.684317	0.000735107	0.539627	0.646059	0.129775	0.741509	0.625717	0.513131	0.51931	0.513334	6.98395e-07	0.624817	0.517105	0.541135	0.500751	0.567086	0.00461261	0.587287	0.544434	0.00250916
OG0000043	1.96631e-08	6.74293e-08	1.53492e-07	0.0948251	0.00271756	0.192919	0.432377	0.209852	0.0258414	0.158085	0.543446	4.28187e-06	7.91028e-05	0.185744	0.00449316	0.000130603	0.1173	0.100974	0.0366617	3.7609e-05	3.15657e-14	0.0385249	0.000983654	0.21244	0.00558103	N/A	0.730477	0.0197697	0.113487	0.171891	1.81541e-11	0.550068	0.675161	0.605736	0.0602052	0.217209	0.513131	0.51931	0.513334	0.0829712	0.569469	0.517105	0.0620061	0.500626	0.556909	0.621709	0.0736725	0.570762	0.353635
OG0000044	0.805087	0.0275667	0.0102379	0.0861075	0.00579209	0.0755205	0.586845	0.447522	0.00255759	0.68866	0.0504209	0.588292	0.160361	0.141032	0.700742	0.615283	0.175989	0.0726408	0.62046	0.746561	0.176478	0.822	0.00996043	0.163604	0.0216786	N/A	5.74177e-07	0.645704	0.643228	0.684317	0.000215919	0.539627	0.646059	0.585503	0.208714	0.0234639	0.521597	0.531561	0.521927	0.0492402	0.634486	0.52802	0.565735	0.50125	0.00333624	0.0321197	0.599488	0.551248	0.273442
OG0000045	0.0672845	0.545213	0.0752147	0.207389	0.283207	0.306195	1.39873e-05	3.81599e-08	1.23005e-09	2.24984e-28	0.66398	0.66398	0.788665	4.84974e-15	0.00211375	1.02669e-08	2.23629e-20	2.97382e-07	0.274348	0.000111077	0.5	0.5	0.5	0.5	0.204337	N/A	0.549882	0.526091	0.525528	0.535701	0.58857	0.505971	0.0132528	0.527023	5.96008e-19	0.75942	0.53787	0.0827201	0.536418	0.63376	1.87959e-08	0.548746	0.609067	0.502247	0.664575	0.0808133	0.000154387	0.5	0.5
OG0000046	0.00117253	1.87622e-08	7.47863e-10	0.637471	0.0619984	0.91037	2.79867e-07	0.447522	7.43777e-05	0.231754	0.608131	0.0102732	0.69114	0.268008	7.00464e-06	0.603322	0.157283	0.603821	0.603821	0.717197	0.000181325	0.822	0.584165	0.584165	0.0467843	N/A	0.71028	0.0784825	0.0892075	0.140324	8.36043e-08	0.539627	0.646059	0.585503	0.208714	0.656505	0.517392	0.525496	0.51766	0.5712	9.58536e-09	0.52261	0.5537	0.501	0.131168	0.0218713	0.599488	0.551248	0.49226
OG0000047	0.775594	0.101632	0.000559146	0.909405	0.000996874	0.364446	0.457208	0.0279993	0.309825	0.231754	0.566783	0.566783	0.296726	0.673412	0.114017	0.175989	0.615283	0.130539	0.00613474	0.339662	0.404798	0.0385249	0.085974	0.638301	0.049858	N/A	0.000624545	0.00115108	0.684921	0.730297	0.0134118	0.555151	0.688163	0.615255	0.805953	0.0136744	0.517392	0.525496	0.51766	0.5712	0.604151	0.52261	0.5537	0.501	0.586363	0.651877	0.632753	0.570762	0.353635
OG0000048	0.134831	0.00117253	0.411939	1.32132e-08	0.427736	0.0182156	0.000558152	1.88825e-05	0.714377	9.52715e-10	0.559216	0.559216	0.296726	0.313895	1.78816e-05	0.000151146	0.615283	0.612288	0.612288	0.0739343	0.379754	6.78058e-08	0.00444955	0.0707323	0.289948	N/A	0.71028	0.0149734	0.101442	0.71646	0.0100193	0.544894	0.103943	0.605736	0.256906	0.683137	0.521597	0.0475505	0.0297796	0.107872	0.593107	0.52802	0.565735	0.50125	0.00333624	0.119105	0.622191	0.564408	0.832045
OG0000050	0.716539	0.155463	0.00281926	0.358522	0.114492	0.338105	0.00453996	0.050253	0.309825	0.0214892	0.101112	0.0367778	0.69114	7.13826e-06	0.672911	0.603322	0.157283	0.130539	0.00613474	0.717197	0.203372	0.189627	0.628445	0.628445	0.105555	N/A	0.730477	0.0911475	0.101442	0.156333	0.000147639	0.544894	0.661157	0.595825	0.77882	0.656505	0.517392	0.525496	0.51766	0.5712	0.604151	0.52261	0.5537	0.501	0.131168	0.651877	0.611112	0.557905	0.0832847
OG0000051	0.648061	0.648061	0.837612	0.101951	0.28416	0.464524	0.586845	0.794219	0.0257737	5.96557e-05	0.0146056	0.626447	1.63627e-09	0.701275	1.78816e-05	0.00649078	2.07916e-09	0.158304	0.0607645	0.0328652	0.842578	0.102733	0.618128	0.618128	0.185715	N/A	0.660085	0.0526797	0.609819	0.644897	0.770568	0.528808	0.0107478	0.0484021	0.233533	0.111979	0.521597	0.531561	0.0113107	0.593874	4.50954e-08	0.52802	0.565735	0.50125	0.604296	0.678112	0.611112	0.557905	0.302558
OG0000055	0.0217013	1.96631e-08	0.108774	0.646212	0.0483973	0.0964987	0.00453996	0.258212	0.0171061	0.00807509	0.566783	0.0367778	0.296726	0.0365189	8.30304e-08	0.603322	0.603322	0.595047	0.00766011	0.174232	0.0273787	0.00026863	0.628445	0.628445	0.875541	N/A	0.730477	0.0911475	0.658154	0.701193	0.826167	0.544894	0.661157	0.595825	0.233533	0.670298	0.519502	0.0429804	0.51766	0.5712	0.604151	0.525327	0.559782	0.501125	0.00269583	0.665447	0.611112	0.557905	0.0832847
OG0000058	0.304751	0.134831	0.348492	2.30742e-06	0.000680102	0.00220248	1.02965e-08	0.000460485	0.00132384	4.58353e-07	0.581315	0.581315	0.000217068	0.673412	3.90712e-07	0.137735	0.59074	0.585954	0.000189601	0.0220308	0.506249	0.00153006	2.19129e-07	0.00266683	0.153196	N/A	0.71028	0.0784825	0.643228	0.684317	0.0298358	0.539627	0.646059	0.585503	0.761705	0.0879999	0.517392	0.525496	0.51766	0.5712	0.00932203	0.52261	0.5537	0.501	0.00211817	0.651877	0.151348	0.544434	0.241682
OG0000059	0.0113469	0.113509	9.28382e-07	0.698762	0.715481	0.308558	0.222522	0.416393	0.699149	0.0953834	0.566783	0.566783	0.130613	0.029945	0.0297369	0.603322	0.603322	0.595047	0.00766011	0.717197	0.0200438	0.305989	0.00996043	0.607327	0.618089	N/A	0.687006	0.0106848	0.0892075	0.701193	0.0395291	0.539627	0.646059	0.585503	0.761705	0.0879999	0.517392	0.525496	0.51766	0.5712	0.604151	0.52261	0.5537	0.501	0.131168	0.0963059	0.599488	0.551248	0.273442
OG0000060	0.225971	0.648061	0.00390766	0.446861	0.637982	0.884637	0.190145	0.794219	0.728195	0.676866	0.581315	0.581315	0.344886	0.313895	0.700742	0.637482	0.637482	0.603821	0.603821	0.390228	0.351899	0.336544	0.0707323	0.618128	0.549402	N/A	0.660085	0.0526797	0.609819	0.644897	0.0137889	0.528808	0.065857	0.00448822	0.233533	0.111979	0.521597	0.531561	0.521927	0.586534	0.624817	0.52802	0.565735	0.50125	0.604296	0.678112	0.611112	0.557905	0.302558
OG0000061	0.304751	0.134831	0.348492	1.52165e-05	0.000680102	2.97949e-08	2.69126e-19	0.183452	0.00980629	0.636252	0.559216	0.559216	0.240267	0.0868504	0.640106	0.59074	0.0516812	0.566757	0.566757	0.119946	0.0136689	0.491274	0.00775995	0.596015	0.0336867	N/A	0.71028	0.629439	0.0767986	0.684317	0.0298358	0.534266	0.629768	0.574751	0.741509	0.625717	0.513131	0.51931	0.513334	0.0296547	0.593107	0.517105	0.541135	0.500751	0.567086	0.621709	0.587287	0.544434	0.241682
OG0000063	0.194519	0.749601	6.43e-05	0.896903	0.00579209	0.275296	0.372247	0.234764	0.282087	0.636252	0.00276011	0.559216	0.674618	0.000129983	0.672911	0.59074	0.59074	0.00613474	0.585954	0.717197	0.829285	0.822	0.584165	0.584165	0.41034	N/A	0.0611355	0.645704	0.643228	0.684317	0.00482014	0.539627	0.646059	0.585503	0.208714	0.656505	0.517392	0.0383703	0.515504	0.563191	0.593107	0.52261	0.5537	0.501	0.00211817	0.651877	0.599488	0.551248	0.49226
OG0000065	0.696622	0.0403628	0.00415831	0.311077	0.909908	0.570177	0.00296602	0.762562	0.68234	0.636252	0.559216	0.559216	0.0117864	0.657668	0.657191	0.603322	0.603322	0.11599	0.576529	0.699897	0.540517	0.000132778	0.607327	0.063023	0.41034	N/A	0.71028	0.0784825	0.0892075	0.140324	0.00176984	0.539627	0.646059	0.585503	0.761705	0.641675	0.515269	0.522418	0.515504	0.563191	0.593107	0.519869	0.547485	0.500875	0.576899	0.637325	0.599488	0.551248	0.273442
OG0000068	0.545213	0.545213	0.5	0.5	0.5	0.114627	0.00031924	1.85201e-35	3.57499e-06	1.69946e-06	0.543446	0.543446	5.78893e-10	0.114458	3.73179e-08	0.615283	0.175989	0.585954	0.130539	0.00195945	3.74541e-10	0.0170822	0.558731	0.0885847	0.218259	N/A	0.549882	0.526091	0.525528	0.0532211	0.5	1.79325e-05	1.25997e-07	0.595825	0.104773	0.0136744	0.517392	0.525496	0.51766	2.80153e-05	0.569469	0.52261	0.5537	0.501	0.586363	0.651877	0.611112	0.0875499	0.0117343
OG0000070	0.734089	0.175366	0.0031829	0.555418	0.715481	0.541996	0.837052	0.742379	0.663752	0.620722	0.00203915	0.551439	0.656446	0.0868504	0.640106	0.59074	0.137735	0.566757	0.566757	0.680517	0.506249	0.804648	0.14598	2.19129e-07	0.153196	N/A	0.170622	0.645704	0.643228	0.12388	0.0011715	0.539627	0.224131	0.574751	0.741509	0.625717	0.513131	0.51931	0.513334	0.554944	0.581555	0.517105	0.541135	0.500751	0.567086	0.621709	0.587287	0.544434	0.241682
OG0000074	0.179269	0.618421	0.0506708	0.343711	0.187771	0.0776885	4.15024e-09	0.655123	0.143368	0.100827	0.0402431	0.526786	0.0504037	0.043896	0.579194	0.563567	0.563567	0.512176	0.512176	0.0611644	0.0084248	0.00704999	1.34161e-22	0.294583	0.587704	N/A	0.628833	0.000103757	0.000701177	0.0521625	0.00353854	0.534266	0.629768	0.113195	0.0215519	0.570033	0.506631	0.509798	0.506735	0.528695	0.543584	0.508665	0.521239	0.500375	0.0184691	0.00100388	0.574476	0.537458	9.82155e-11
OG0000075	0.225971	0.648061	0.231208	0.231208	0.399316	0.000544436	0.125816	0.742379	0.0067797	0.56692	0.526786	0.526786	0.0167231	0.215175	0.000988261	0.603322	0.603322	0.566757	0.566757	0.012764	0.829285	0.0170822	0.000753024	0.196802	2.35301e-07	N/A	0.660085	0.00023452	0.0892075	0.701193	0.0905727	0.539627	0.646059	0.585503	0.414895	0.625717	0.513131	0.0290286	0.511149	0.000502607	0.543584	0.517105	0.541135	0.500751	0.0368606	0.621709	0.599488	0.551248	0.0262348
OG0000076	0.12668	0.58439	0.591517	0.0666041	0.133402	0.0552185	2.79587e-06	0.105713	0.68234	0.000271254	0.0322052	0.0895178	0.26964	0.242538	0.0236019	0.00316607	0.00911296	0.000128257	0.576529	0.0171716	5.13501e-07	0.0041083	0.607327	0.163604	0.852728	N/A	0.195254	0.000103757	0.62715	0.665629	0.793372	0.534266	0.01506	0.595825	0.77882	0.240932	0.515269	0.522418	0.515504	0.563191	0.593107	0.519869	0.547485	0.500875	0.576899	0.637325	0.611112	0.557905	0.819578
OG0000077	0.716539	0.155463	0.000304128	0.080565	0.399316	0.903829	0.837052	0.742379	0.643162	0.620722	0.551439	0.551439	0.208361	2.49375e-05	0.621517	0.577501	0.577501	0.556625	0.556625	0.658757	0.812556	0.804648	0.584165	0.584165	0.373078	N/A	0.148283	0.629439	0.0767986	0.12388	5.94847e-06	0.534266	0.629768	0.574751	0.741509	0.191939	0.510979	0.51617	0.511149	0.0247272	0.581555	0.514316	0.534647	0.500626	0.556909	0.604938	0.587287	0.544434	0.785848
OG0000078	0.0113469	0.673948	0.867117	0.867117	0.035705	0.275296	0.125816	0.447522	0.309825	0.00807509	0.566783	0.101112	0.130613	0.673412	0.114017	0.0116732	0.615283	0.585954	0.585954	0.717197	0.320846	0.163763	0.14598	0.596015	0.41034	N/A	0.687006	0.0106848	0.643228	0.684317	0.811514	0.539627	0.646059	0.585503	0.208714	0.656505	0.517392	0.525496	0.51766	0.5712	0.604151	0.52261	0.5537	0.501	0.586363	0.651877	0.599488	0.551248	0.80445
OG0000079	0.673948	0.267574	0.876953	0.00809831	0.897008	0.121353	4.49334e-09	0.762562	0.663752	0.00190218	0.535231	0.535231	0.00147376	0.0868504	0.0865092	0.002297	0.00681298	0.523909	0.523909	0.012764	0.00209922	2.72756e-05	0.085974	0.638301	0.618089	N/A	0.687006	0.0106848	0.643228	0.684317	0.286032	0.539627	0.0914275	0.595825	0.446022	0.217209	0.513131	0.51931	0.513334	0.000747047	0.556822	0.517105	0.541135	0.500751	0.567086	4.23895e-06	0.611112	0.557905	0.0349671
OG0000080	0.618421	0.618421	0.503913	1.08473e-05	0.832452	0.558246	0.792028	0.762562	0.335337	0.0101635	0.0065649	0.588292	0.145677	0.0146097	8.30304e-08	0.193898	0.0144707	0.144639	0.595047	0.0272804	0.117992	0.782553	0.0474523	0.584165	0.432818	N/A	0.628833	0.572375	0.570932	0.596215	0.13688	0.517595	0.0397173	0.027754	0.0518231	0.0185293	0.519502	0.528543	0.519801	0.578978	0.0115886	0.525327	0.559782	0.501125	0.59549	0.665447	0.574476	0.537458	0.207142
OG0000081	0.00215548	0.673948	0.333805	0.553448	0.637982	0.884637	0.837052	0.762562	0.282087	0.20867	0.00357741	0.566783	1.28264e-06	8.073e-05	0.657191	0.157283	0.000347407	0.11599	0.00475435	0.310641	0.286198	0.00153006	6.56707e-13	0.180534	0.00172929	N/A	0.687006	0.611878	0.609819	0.644897	0.770568	0.528808	0.065857	0.574751	0.182423	0.641675	0.515269	0.522418	0.515504	0.563191	0.0533402	0.519869	0.547485	0.500875	0.576899	0.637325	0.587287	0.544434	0.0184983
OG0000082	0.58439	0.58439	0.854479	0.00339189	0.0361636	0.0464125	0.0149445	0.0305587	0.282087	2.22008e-07	0.559216	0.559216	3.83318e-32	0.657668	0.000475278	0.157283	0.000347407	0.566757	0.566757	0.138598	7.85697e-05	7.38256e-05	0.0783841	0.628445	0.000179573	N/A	0.592429	0.00171036	0.591121	0.621859	0.0676337	0.0119752	0.612174	0.0346616	0.741509	0.0757509	0.515269	0.522418	0.515504	0.563191	0.593107	0.519869	0.547485	0.500875	0.576899	0.210357	0.587287	0.00150338	0.0832847
OG0000084	0.763357	1.76735e-09	0.0230892	5.40506e-06	0.0150519	0.464524	0.0149445	0.339527	0.0067797	8.6331e-05	0.000342448	0.601694	0.636432	0.072709	0.00449316	0.1173	0.0431431	0.0007731	0.556625	0.658757	0.0084248	0.000316672	5.46381e-15	0.21244	0.00051161	N/A	1.60254e-05	0.611878	0.609819	0.644897	0.770568	0.528808	0.612174	0.563549	0.71752	0.608532	0.510979	0.51617	0.511149	0.546451	6.74396e-13	0.514316	0.534647	0.500626	0.556909	0.604938	0.574476	0.537458	3.12958e-05
OG0000085	0.618421	0.618421	0.726992	0.726992	0.308657	0.0468008	8.7569e-05	0.416393	0.138316	1.51703e-05	0.0504209	0.588292	5.80887e-05	3.99729e-07	0.672911	0.137735	0.59074	0.566757	0.00114644	0.00539902	0.286198	0.00153006	1.74542e-29	2.65515e-06	0.432818	N/A	0.628833	0.572375	0.570932	0.596215	0.312282	0.517595	0.000104721	0.574751	0.182423	0.0879999	0.517392	0.525496	0.51766	0.5712	0.000360345	0.52261	0.5537	0.501	0.00211817	0.00823329	0.587287	0.544434	0.112261
OG0000086	0.12668	0.58439	0.129529	0.3776	0.0580811	0.884637	0.0323365	0.742379	0.282087	0.000271254	2.42869e-06	0.574148	1.36284e-14	4.14447e-06	0.241779	0.603322	0.603322	0.576529	0.576529	0.0038091	0.0084248	7.52252e-06	7.83396e-10	0.163604	0.835623	N/A	0.195254	0.00395888	0.609819	0.644897	0.217704	0.528808	0.612174	0.563549	0.154677	0.0757509	0.515269	0.522418	0.515504	0.563191	0.00725675	0.519869	0.547485	0.500875	0.576899	0.637325	0.574476	0.537458	0.0119715
OG0000087	0.0915614	0.007177	0.0230892	0.101951	0.670242	0.0175888	0.00937557	0.00771323	0.143368	0.100827	0.526786	0.526786	0.135821	0.119878	4.96288e-06	0.0735695	3.54667e-10	0.512176	0.512176	0.00919023	0.812556	1.2861e-06	2.03351e-15	0.429149	0.0643103	N/A	0.660085	0.00698356	0.62715	0.665629	0.470369	0.534266	0.629768	0.574751	0.0031025	0.570033	0.506631	0.509798	0.506735	0.528695	0.543584	0.508665	0.521239	0.500375	0.5354	0.00100388	0.587287	0.544434	1.16457e-22
OG0000089	0.0116081	0.618421	0.0473082	0.779725	0.832452	0.335779	0.0343269	0.380704	0.309825	0.231754	9.97266e-06	0.601694	0.69114	0.114458	0.672911	0.175989	1.77597e-05	0.0487645	0.585954	3.34311e-05	0.117992	0.000316672	0.00775995	0.596015	0.432818	N/A	0.628833	0.572375	0.570932	0.596215	0.703804	0.517595	0.572583	0.00112346	0.154677	0.0140155	0.517392	0.525496	0.51766	0.5712	3.23372e-07	0.52261	0.5537	0.501	0.586363	0.651877	0.574476	0.537458	0.0867591
OG0000094	0.000304315	0.00116816	0.503913	0.0289523	0.858918	0.869183	1.04053e-20	0.170181	0.566668	0.0693632	0.518104	1.96865e-10	0.0945362	0.0829912	0.00208223	0.533442	0.533442	0.0358647	0.523909	0.575443	2.14682e-06	1.34054e-08	0.722234	2.10695e-06	0.000629948	N/A	0.660085	0.5929	0.591121	0.621859	0.741473	0.523252	8.16408e-07	0.605736	8.10641e-08	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.0736725	0.570762	9.729e-09
OG0000095	9.3241e-05	0.749601	8.51442e-07	0.348492	0.3666	0.0151934	1.25315e-07	0.155575	0.182851	0.0483744	0.018432	0.535231	0.000109077	0.62192	0.621517	0.1173	0.00479797	0.546116	4.33909e-06	0.634269	0.0574082	0.449082	0.108508	0.571747	0.587704	N/A	0.00461653	0.629439	0.0767986	0.684317	0.0298358	0.534266	0.629768	0.113195	0.71752	0.164997	0.508812	0.513	0.50895	0.537705	0.556822	0.511503	0.0145187	0.500626	0.556909	0.586915	0.574476	0.537458	0.762666
OG0000096	0.134831	0.696622	0.00435559	0.498595	0.00317039	0.237846	0.837052	0.742379	2.13106e-05	0.620722	0.0276223	0.551439	0.00869462	0.640551	0.0865092	0.0516812	0.59074	0.0366617	0.566757	0.119946	0.506249	0.491274	0.596015	0.0552612	0.852728	N/A	0.71028	0.629439	0.62715	0.665629	0.0030265	0.534266	0.629768	0.574751	0.741509	0.625717	0.513131	0.51931	0.513334	0.554944	0.581555	0.517105	0.541135	0.500751	0.567086	0.621709	0.587287	0.544434	0.241682
OG0000097	0.0915614	0.007177	0.621679	0.002278	0.28416	0.0367162	0.514572	2.41026e-09	0.000877427	8.30974e-06	0.00448672	0.574148	0.115186	0.657668	0.100382	0.1173	0.577501	0.546116	0.0694671	0.138598	0.791064	0.234706	0.00406865	0.571747	0.835623	N/A	0.660085	0.0526797	0.609819	0.644897	0.0945816	0.528808	0.612174	0.563549	0.0518231	0.641675	0.515269	0.522418	0.515504	0.563191	0.00725675	0.519869	0.547485	0.500875	0.00160523	0.000279554	0.574476	0.537458	0.762666
