OG_symbol	selection	species
OG0012111	positive	Hosap
OG0004885	positive	Hosap
OG0009236	positive	Hosap
OG0010741	positive	Hosap
OG0006848	positive	Hosap
OG0005297	positive	Hosap
OG0010587	positive	Hosap
OG0004712	positive	Hosap
OG0007941	positive	Hosap
OG0005134	positive	Hosap
OG0011603	positive	Hosap
OG0010384	positive	Hosap
OG0008693	positive	Hosap
OG0004232	positive	Hosap
OG0009472	positive	Hosap
OG0009892	positive	Hosap
OG0007581	positive	Hosap
OG0011279	positive	Hosap
OG0008965	positive	Hosap
OG0011130	positive	Hosap
OG0005424	positive	Hosap
OG0011049	positive	Hosap
OG0004698	positive	Hosap
OG0006693	positive	Hosap
OG0010131	positive	Hosap
OG0010192	positive	Hosap
OG0005143	positive	Hosap
OG0009075	positive	Hosap
OG0010211	positive	Hosap
OG0005503	positive	Hosap
OG0005239	positive	Hosap
OG0008664	positive	Hosap
OG0004758	positive	Hosap
OG0006545	positive	Hosap
OG0009474	positive	Hosap
OG0009017	positive	Hosap
OG0010382	positive	Hosap
OG0006576	positive	Hosap
OG0005778	positive	Hosap
OG0004862	positive	Hosap
OG0008306	positive	Hosap
OG0010300	positive	Hosap
OG0004109	positive	Hosap
OG0004978	positive	Hosap
OG0009614	positive	Hosap
OG0012250	positive	Hosap
OG0007051	positive	Hosap
OG0006010	positive	Hosap
OG0007689	positive	Hosap
OG0008762	positive	Hosap
OG0010837	positive	Hosap
OG0011507	positive	Hosap
OG0010703	positive	Hosap
OG0009600	positive	Hosap
OG0007993	positive	Hosap
OG0008949	positive	Hosap
OG0005329	positive	Hosap
OG0012431	positive	Hosap
OG0004228	positive	Hosap
OG0005661	positive	Hosap
OG0010105	positive	Hosap
OG0011078	positive	Hosap
OG0007916	positive	Hosap
OG0012483	positive	Hosap
OG0006030	positive	Hosap
OG0010571	positive	Hosap
OG0005468	positive	Hosap
OG0007005	positive	Hosap
OG0011681	positive	Hosap
OG0004921	positive	Hosap
OG0004580	positive	Hosap
OG0009956	positive	Hosap
OG0008389	positive	Hosap
OG0003605	positive	Hosap
OG0004397	positive	Hosap
OG0006130	positive	Hosap
OG0004160	positive	Hosap
OG0012189	positive	Hosap
OG0011740	positive	Hosap
OG0007702	positive	Hosap
OG0006911	positive	Hosap
OG0009924	positive	Hosap
OG0007768	positive	Hosap
OG0010530	positive	Hosap
OG0008267	positive	Hosap
OG0006702	positive	Hosap
OG0009444	positive	Hosap
OG0007324	positive	Hosap
OG0004954	positive	Hosap
OG0008928	positive	Hosap
OG0003477	positive	Hosap
OG0006298	positive	Hosap
OG0009898	positive	Hosap
OG0007590	positive	Hosap
OG0005142	positive	Hosap
OG0006374	positive	Hosap
OG0011797	positive	Hosap
OG0012624	positive	Hosap
OG0010379	positive	Hosap
OG0006005	positive	Hosap
OG0008976	positive	Hosap
OG0004973	positive	Hosap
OG0011153	positive	Hosap
OG0006263	positive	Hosap
OG0005101	positive	Hosap
OG0005598	positive	Hosap
OG0006758	positive	Hosap
OG0011398	positive	Hosap
OG0010630	positive	Hosap
OG0006660	positive	Hosap
OG0004827	positive	Hosap
OG0012068	positive	Hosap
OG0011420	positive	Hosap
OG0008422	positive	Hosap
OG0011346	positive	Hosap
OG0004833	positive	Hosap
OG0011159	positive	Hosap
OG0006815	positive	Hosap
OG0003607	positive	Hosap
OG0004848	positive	Hosap
OG0005692	positive	Hosap
OG0007489	positive	Hosap
OG0010766	positive	Hosap
OG0007360	positive	Hosap
OG0006163	positive	Hosap
OG0006107	positive	Hosap
OG0009460	positive	Hosap
OG0004244	positive	Hosap
OG0011198	positive	Hosap
OG0009618	positive	Hosap
OG0005165	positive	Hosap
OG0007572	positive	Hosap
OG0009825	positive	Hosap
OG0006479	positive	Hosap
OG0005904	positive	Hosap
OG0011032	positive	Hosap
OG0011060	positive	Hosap
OG0006780	positive	Hosap
OG0006294	positive	Hosap
OG0011369	positive	Hosap
OG0005169	positive	Hosap
OG0003982	positive	Hosap
OG0004052	positive	Hosap
OG0005347	positive	Hosap
OG0005310	positive	Hosap
OG0011760	positive	Hosap
OG0007154	positive	Hosap
OG0006936	positive	Hosap
OG0004922	positive	Hosap
OG0009115	positive	Hosap
OG0007033	positive	Hosap
OG0009032	positive	Hosap
OG0007858	positive	Hosap
OG0005128	positive	Hosap
OG0004409	positive	Hosap
OG0006963	positive	Hosap
OG0007538	positive	Hosap
OG0006738	positive	Hosap
OG0006745	positive	Hosap
OG0006683	positive	Hosap
OG0009743	positive	Hosap
OG0010173	positive	Hosap
OG0007549	positive	Hosap
OG0008533	positive	Hosap
OG0010769	positive	Hosap
OG0005809	positive	Hosap
OG0009202	positive	Hosap
OG0007682	positive	Hosap
OG0006397	positive	Hosap
OG0006605	positive	Hosap
OG0010411	positive	Hosap
OG0009777	positive	Hosap
OG0011576	positive	Hosap
OG0012601	positive	Hosap
OG0007715	positive	Hosap
OG0007869	positive	Hosap
OG0008250	positive	Hosap
OG0005223	positive	Hosap
OG0004601	positive	Hosap
OG0009922	positive	Hosap
OG0011718	positive	Hosap
OG0009839	positive	Hosap
OG0003851	positive	Hosap
OG0007555	positive	Hosap
OG0008916	positive	Hosap
OG0011261	positive	Hosap
OG0004259	positive	Hosap
